"date" "Price"
"869" "2012-06-02" "27.5100"
"870" "2012-06-03" "27.5100"
"871" "2012-06-04" "27.5100"
"872" "2012-06-05" "27.5100"
"873" "2012-06-06" "27.5100"
"874" "2012-06-07" "27.5100"
"875" "2012-06-08" "27.5100"
"876" "2012-06-09" "27.5100"
"877" "2012-06-10" "27.5100"
"878" "2012-06-11" "27.5100"
"879" "2012-06-12" "27.5100"
"880" "2012-06-13" "27.5200"
"881" "2012-06-14" "27.5200"
"882" "2012-06-15" "27.5200"
"883" "2012-06-16" "27.5200"
"884" "2012-06-17" "28.0000"
"885" "2012-06-18" "28.1300"
"886" "2012-06-19" "28.0200"
"887" "2012-06-20" "28.0200"
"888" "2012-06-21" "28.0200"
"889" "2012-06-22" "28.0200"
"890" "2012-06-23" "28.0200"
"891" "2012-06-24" "28.0200"
"892" "2012-06-25" "28.0200"
"893" "2012-06-26" "28.0200"
"894" "2012-06-27" "28.0200"
"895" "2012-06-28" "28.0200"
"896" "2012-06-29" "28.0200"
"897" "2012-06-30" "28.0200"
"898" "2012-07-01" "28.0200"
"899" "2012-07-02" "28.0200"
"900" "2012-07-03" "28.0200"
"901" "2012-07-04" "28.0200"
"902" "2012-07-05" "28.0200"
"903" "2012-07-06" "28.0200"
"904" "2012-07-07" "28.0200"
"905" "2012-07-08" "28.0200"
"906" "2012-07-09" "28.0200"
"907" "2012-07-10" "28.0200"
"908" "2012-07-11" "28.0200"
"909" "2012-07-12" "28.0200"
"910" "2012-07-13" "28.0200"
"911" "2012-07-14" "28.0200"
"912" "2012-07-15" "28.0200"
"913" "2012-07-16" "28.0200"
"914" "2012-07-17" "28.0200"
"915" "2012-07-18" "29.5625"
"916" "2012-07-19" "29.5625"
"917" "2012-07-20" "29.5625"
"918" "2012-07-21" "29.1335"
"919" "2012-07-22" "29.1335"
"920" "2012-07-23" "29.1335"
"921" "2012-07-24" "29.1335"
"922" "2012-07-25" "29.1335"
"923" "2012-07-26" "29.1335"
"924" "2012-07-27" "29.1335"
"925" "2012-07-28" "29.1335"
"926" "2012-07-29" "29.8130"
"927" "2012-07-30" "29.5965"
"928" "2012-07-31" "29.5965"
"929" "2012-08-01" "29.5965"
"930" "2012-08-02" "29.5965"
"931" "2012-08-03" "29.5965"
"932" "2012-08-04" "30.1790"
"933" "2012-08-05" "30.1790"
"934" "2012-08-06" "30.1790"
"935" "2012-08-07" "30.1790"
"936" "2012-08-08" "30.1790"
"937" "2012-08-09" "30.1790"
"938" "2012-08-10" "30.1790"
"939" "2012-08-11" "30.3665"
"940" "2012-08-12" "30.3665"
"941" "2012-08-13" "30.3665"
"942" "2012-08-14" "30.6900"
"943" "2012-08-15" "30.6900"
"944" "2012-08-16" "30.6900"
"945" "2012-08-17" "30.6900"
"946" "2012-08-18" "30.7280"
"947" "2012-08-19" "30.7280"
"948" "2012-08-20" "30.4500"
"949" "2012-08-21" "30.2710"
"950" "2012-08-22" "30.2710"
"951" "2012-08-23" "30.2710"
"952" "2012-08-24" "30.2710"
"953" "2012-08-25" "30.2710"
"954" "2012-08-26" "30.2710"
"955" "2012-08-27" "30.2710"
"956" "2012-08-28" "30.2710"
"957" "2012-08-29" "30.2710"
"958" "2012-08-30" "30.2710"
"959" "2012-08-31" "30.2710"
"960" "2012-09-01" "30.2710"
"961" "2012-09-02" "30.0232"
"962" "2012-09-03" "30.0232"
"963" "2012-09-04" "30.0232"
"964" "2012-09-05" "30.0232"
"965" "2012-09-06" "30.0232"
"966" "2012-09-07" "30.0232"
"967" "2012-09-08" "30.0232"
"968" "2012-09-09" "30.0232"
"969" "2012-09-10" "30.8412"
"970" "2012-09-11" "30.8240"
"971" "2012-09-12" "30.8240"
"972" "2012-09-13" "30.8240"
"973" "2012-09-14" "30.8240"
"974" "2012-09-15" "31.0850"
"975" "2012-09-16" "31.0850"
"976" "2012-09-17" "31.0850"
"977" "2012-09-18" "31.0850"
"978" "2012-09-19" "31.0445"
"979" "2012-09-20" "31.0445"
"980" "2012-09-21" "31.0445"
"981" "2012-09-22" "31.0862"
"982" "2012-09-23" "31.2297"
"983" "2012-09-24" "30.6917"
"984" "2012-09-25" "30.7945"
"985" "2012-09-26" "30.7945"
"986" "2012-09-27" "30.7945"
"987" "2012-09-28" "30.7945"
"988" "2012-09-29" "30.7945"
"989" "2012-09-30" "30.7750"
"990" "2012-10-01" "30.7495"
"991" "2012-10-02" "30.7495"
"992" "2012-10-03" "30.7495"
"993" "2012-10-04" "30.7495"
"994" "2012-10-05" "30.7495"
"995" "2012-10-06" "30.7495"
"996" "2012-10-07" "30.7495"
"997" "2012-10-08" "30.7495"
"998" "2012-10-09" "30.7495"
"999" "2012-10-10" "30.6597"
"1000" "2012-10-11" "30.6597"
"1001" "2012-10-12" "30.6597"
"1002" "2012-10-13" "30.6397"
"1003" "2012-10-14" "30.6397"
"1004" "2012-10-15" "30.6397"
"1005" "2012-10-16" "30.6397"
"1006" "2012-10-17" "30.6397"
"1007" "2012-10-18" "30.6397"
"1008" "2012-10-19" "30.6397"
"1009" "2012-10-20" "30.8230"
"1010" "2012-10-21" "30.8230"
"1011" "2012-10-22" "30.4902"
"1012" "2012-10-23" "30.5872"
"1013" "2012-10-24" "30.5872"
"1014" "2012-10-25" "30.5872"
"1015" "2012-10-26" "30.5872"
"1016" "2012-10-27" "30.5872"
"1017" "2012-10-28" "30.5872"
"1018" "2012-10-29" "30.5872"
"1019" "2012-10-30" "30.5872"
"1020" "2012-10-31" "30.5872"
"1021" "2012-11-01" "30.5872"
"1022" "2012-11-02" "30.5872"
"1023" "2012-11-03" "30.5872"
"1024" "2012-11-04" "30.5872"
"1025" "2012-11-05" "30.5872"
"1026" "2012-11-06" "30.5872"
"1027" "2012-11-07" "30.5872"
"1028" "2012-11-08" "30.5872"
"1029" "2012-11-09" "30.5872"
"1030" "2012-11-10" "30.5872"
"1031" "2012-11-11" "30.5872"
"1032" "2012-11-12" "30.5872"
"1033" "2012-11-13" "30.1200"
"1034" "2012-11-14" "30.1200"
"1035" "2012-11-15" "30.1200"
"1036" "2012-11-16" "30.1200"
"1037" "2012-11-17" "30.1200"
"1038" "2012-11-18" "30.5450"
"1039" "2012-11-19" "30.6700"
"1040" "2012-11-20" "30.8200"
"1041" "2012-11-21" "30.8200"
"1042" "2012-11-22" "30.8200"
"1043" "2012-11-23" "30.8200"
"1044" "2012-11-24" "30.8200"
"1045" "2012-11-25" "30.8200"
"1046" "2012-11-26" "30.8200"
"1047" "2012-11-27" "30.8200"
"1048" "2012-11-28" "30.8200"
"1049" "2012-11-29" "30.8200"
"1050" "2012-11-30" "30.8200"
"1051" "2012-12-01" "30.8200"
"1052" "2012-12-02" "30.8200"
"1053" "2012-12-03" "31.3650"
"1054" "2012-12-04" "31.3650"
"1055" "2012-12-05" "31.3650"
"1056" "2012-12-06" "31.3650"
"1057" "2012-12-07" "31.3650"
"1058" "2012-12-08" "31.7050"
"1059" "2012-12-09" "31.7050"
"1060" "2012-12-10" "31.7050"
"1061" "2012-12-11" "31.7050"
"1062" "2012-12-12" "31.7100"
"1063" "2012-12-13" "31.7100"
"1064" "2012-12-14" "31.7100"
"1065" "2012-12-15" "31.6550"
"1066" "2012-12-16" "31.8500"
"1067" "2012-12-17" "31.9550"
"1068" "2012-12-18" "31.9650"
"1069" "2012-12-19" "31.9650"
"1070" "2012-12-20" "31.9650"
"1071" "2012-12-21" "31.9650"
"1072" "2012-12-22" "31.9650"
"1073" "2012-12-23" "31.9650"
"1074" "2012-12-24" "31.9650"
"1075" "2012-12-25" "31.9650"
"1076" "2012-12-26" "31.9650"
"1077" "2012-12-27" "31.9650"
"1078" "2012-12-28" "31.9650"
"1079" "2012-12-29" "31.9650"
"1080" "2012-12-30" "31.9650"
"1081" "2012-12-31" "31.9650"
"1082" "2013-01-01" "32.5100"
"1083" "2013-01-02" "32.5100"
"1084" "2013-01-03" "32.5100"
"1085" "2013-01-04" "32.5100"
"1086" "2013-01-05" "32.4800"
"1087" "2013-01-06" "32.4800"
"1088" "2013-01-07" "32.4800"
"1089" "2013-01-08" "32.4800"
"1090" "2013-01-09" "32.4800"
"1091" "2013-01-10" "32.4800"
"1092" "2013-01-11" "32.4800"
"1093" "2013-01-12" "32.4350"
"1094" "2013-01-13" "32.4150"
"1095" "2013-01-14" "32.4150"
"1096" "2013-01-15" "32.5800"
"1097" "2013-01-16" "32.5800"
"1098" "2013-01-17" "32.5800"
"1099" "2013-01-18" "32.5800"
"1100" "2013-01-19" "32.6300"
"1101" "2013-01-20" "32.6500"
"1102" "2013-01-21" "32.6750"
"1103" "2013-01-22" "32.6750"
"1104" "2013-01-23" "32.7700"
"1105" "2013-01-24" "32.7700"
"1106" "2013-01-25" "32.7700"
"1107" "2013-01-26" "32.8550"
"1108" "2013-01-27" "32.9700"
"1109" "2013-01-28" "32.7700"
"1110" "2013-01-29" "32.7700"
"1111" "2013-01-30" "32.7700"
"1112" "2013-01-31" "32.7700"
"1113" "2013-02-01" "32.7700"
"1114" "2013-02-02" "32.2850"
"1115" "2013-02-03" "32.3500"
"1116" "2013-02-04" "32.3000"
"1117" "2013-02-05" "32.1900"
"1118" "2013-02-06" "32.1900"
"1119" "2013-02-07" "32.1900"
"1120" "2013-02-08" "32.1900"
"1121" "2013-02-09" "32.3450"
"1122" "2013-02-10" "32.4900"
"1123" "2013-02-11" "32.4900"
"1124" "2013-02-12" "32.4900"
"1125" "2013-02-13" "32.6600"
"1126" "2013-02-14" "32.6600"
"1127" "2013-02-15" "32.6600"
"1128" "2013-02-16" "32.5050"
"1129" "2013-02-17" "32.8650"
"1130" "2013-02-18" "32.7800"
"1131" "2013-02-19" "32.7800"
"1132" "2013-02-20" "32.3450"
"1133" "2013-02-21" "32.3450"
"1134" "2013-02-22" "32.3450"
"1135" "2013-02-23" "32.3450"
"1136" "2013-02-24" "32.3050"
"1137" "2013-02-25" "32.6050"
"1138" "2013-02-26" "32.9150"
"1139" "2013-02-27" "32.9150"
"1140" "2013-02-28" "32.9150"
"1141" "2013-03-01" "32.9150"
"1142" "2013-03-02" "32.8050"
"1143" "2013-03-03" "32.8050"
"1144" "2013-03-04" "33.3350"
"1145" "2013-03-05" "33.3350"
"1146" "2013-03-06" "33.3200"
"1147" "2013-03-07" "33.3200"
"1148" "2013-03-08" "33.3200"
"1149" "2013-03-09" "33.5450"
"1150" "2013-03-10" "33.5450"
"1151" "2013-03-11" "33.5450"
"1152" "2013-03-12" "33.5450"
"1153" "2013-03-13" "33.9350"
"1154" "2013-03-14" "33.9350"
"1155" "2013-03-15" "33.9350"
"1156" "2013-03-16" "33.8250"
"1157" "2013-03-17" "33.5800"
"1158" "2013-03-18" "33.7250"
"1159" "2013-03-19" "33.5450"
"1160" "2013-03-20" "33.5450"
"1161" "2013-03-21" "33.5450"
"1162" "2013-03-22" "33.5450"
"1163" "2013-03-23" "33.4300"
"1164" "2013-03-24" "33.4300"
"1165" "2013-03-25" "33.4300"
"1166" "2013-03-26" "33.3550"
"1167" "2013-03-27" "33.3550"
"1168" "2013-03-28" "33.3550"
"1169" "2013-03-29" "33.3550"
"1170" "2013-03-30" "33.3550"
"1171" "2013-03-31" "33.3550"
"1172" "2013-04-01" "33.3550"
"1173" "2013-04-02" "33.2550"
"1174" "2013-04-03" "33.2550"
"1175" "2013-04-04" "33.2550"
"1176" "2013-04-05" "33.2550"
"1177" "2013-04-06" "32.8600"
"1178" "2013-04-07" "32.8600"
"1179" "2013-04-08" "32.8600"
"1180" "2013-04-09" "32.8600"
"1181" "2013-04-10" "33.6700"
"1182" "2013-04-11" "33.6700"
"1183" "2013-04-12" "33.6700"
"1184" "2013-04-13" "33.1150"
"1185" "2013-04-14" "33.1150"
"1186" "2013-04-15" "32.3800"
"1187" "2013-04-16" "32.3800"
"1188" "2013-04-17" "32.3800"
"1189" "2013-04-18" "32.3800"
"1190" "2013-04-19" "32.3800"
"1191" "2013-04-20" "32.6250"
"1192" "2013-04-21" "33.3900"
"1193" "2013-04-22" "33.6700"
"1194" "2013-04-23" "33.6700"
"1195" "2013-04-24" "33.6700"
"1196" "2013-04-25" "33.6700"
"1197" "2013-04-26" "33.6700"
"1198" "2013-04-27" "33.6700"
"1199" "2013-04-28" "33.6700"
"1200" "2013-04-29" "33.6700"
"1201" "2013-04-30" "33.6700"
"1202" "2013-05-01" "33.6700"
"1203" "2013-05-02" "33.6700"
"1204" "2013-05-03" "33.6700"
"1205" "2013-05-04" "33.6700"
"1206" "2013-05-05" "34.5700"
"1207" "2013-05-06" "34.8600"
"1208" "2013-05-07" "34.8700"
"1209" "2013-05-08" "34.8700"
"1210" "2013-05-09" "34.8700"
"1211" "2013-05-10" "34.8700"
"1212" "2013-05-11" "34.8700"
"1213" "2013-05-12" "34.8700"
"1214" "2013-05-13" "35.3650"
"1215" "2013-05-14" "35.3650"
"1216" "2013-05-15" "35.3400"
"1217" "2013-05-16" "35.3400"
"1218" "2013-05-17" "35.3400"
"1219" "2013-05-18" "35.6100"
"1220" "2013-05-19" "35.5300"
"1221" "2013-05-20" "35.7000"
"1222" "2013-05-21" "35.0550"
"1223" "2013-05-22" "34.9450"
"1224" "2013-05-23" "34.9450"
"1225" "2013-05-24" "34.9450"
"1226" "2013-05-25" "34.9450"
"1227" "2013-05-26" "34.9450"
"1228" "2013-05-27" "34.9450"
"1229" "2013-05-28" "34.9450"
"1230" "2013-05-29" "34.9450"
"1231" "2013-05-30" "34.9450"
"1232" "2013-05-31" "34.9450"
"1233" "2013-06-01" "34.4550"
"1234" "2013-06-02" "34.4550"
"1235" "2013-06-03" "34.4550"
"1236" "2013-06-04" "33.6650"
"1237" "2013-06-05" "34.0400"
"1238" "2013-06-06" "34.0400"
"1239" "2013-06-07" "34.0400"
"1240" "2013-06-08" "34.0400"
"1241" "2013-06-09" "33.5500"
"1242" "2013-06-10" "33.5850"
"1243" "2013-06-11" "33.4650"
"1244" "2013-06-12" "33.5550"
"1245" "2013-06-13" "33.5550"
"1246" "2013-06-14" "33.5550"
"1247" "2013-06-15" "33.8300"
"1248" "2013-06-16" "33.7400"
"1249" "2013-06-17" "33.6800"
"1250" "2013-06-18" "32.7050"
"1251" "2013-06-19" "32.4300"
"1252" "2013-06-20" "32.4300"
"1253" "2013-06-21" "32.4300"
"1254" "2013-06-22" "31.8700"
"1255" "2013-06-23" "31.8700"
"1256" "2013-06-24" "32.8250"
"1257" "2013-06-25" "32.8250"
"1258" "2013-06-26" "32.8250"
"1259" "2013-06-27" "32.8250"
"1260" "2013-06-28" "32.8250"
"1261" "2013-06-29" "33.2200"
"1262" "2013-06-30" "33.2200"
"1263" "2013-07-01" "33.2200"
"1264" "2013-07-02" "33.2200"
"1265" "2013-07-03" "33.3150"
"1266" "2013-07-04" "33.3150"
"1267" "2013-07-05" "33.3150"
"1268" "2013-07-06" "33.3150"
"1269" "2013-07-07" "33.3150"
"1270" "2013-07-08" "33.3150"
"1271" "2013-07-09" "33.3150"
"1272" "2013-07-10" "33.3150"
"1273" "2013-07-11" "33.3150"
"1274" "2013-07-12" "33.3150"
"1275" "2013-07-13" "34.2850"
"1276" "2013-07-14" "34.0900"
"1277" "2013-07-15" "34.2600"
"1278" "2013-07-16" "34.2600"
"1279" "2013-07-17" "34.5200"
"1280" "2013-07-18" "34.5200"
"1281" "2013-07-19" "34.5200"
"1282" "2013-07-20" "34.6000"
"1283" "2013-07-21" "34.6000"
"1284" "2013-07-22" "34.7300"
"1285" "2013-07-23" "34.5500"
"1286" "2013-07-24" "34.5500"
"1287" "2013-07-25" "34.5500"
"1288" "2013-07-26" "34.5500"
"1289" "2013-07-27" "34.5500"
"1290" "2013-07-28" "34.5550"
"1291" "2013-07-29" "34.5550"
"1292" "2013-07-30" "34.5550"
"1293" "2013-07-31" "34.5550"
"1294" "2013-08-01" "34.5550"
"1295" "2013-08-02" "34.5550"
"1296" "2013-08-03" "34.5550"
"1297" "2013-08-04" "34.5550"
"1298" "2013-08-05" "34.9150"
"1299" "2013-08-06" "34.9600"
"1300" "2013-08-07" "34.9600"
"1301" "2013-08-08" "34.9600"
"1302" "2013-08-09" "34.9600"
"1303" "2013-08-10" "34.9600"
"1304" "2013-08-11" "35.4500"
"1305" "2013-08-12" "35.6150"
"1306" "2013-08-13" "35.6150"
"1307" "2013-08-14" "35.3300"
"1308" "2013-08-15" "35.3300"
"1309" "2013-08-16" "35.3300"
"1310" "2013-08-17" "35.1500"
"1311" "2013-08-18" "34.8400"
"1312" "2013-08-19" "34.7500"
"1313" "2013-08-20" "34.7500"
"1314" "2013-08-21" "34.7500"
"1315" "2013-08-22" "34.7500"
"1316" "2013-08-23" "34.7500"
"1317" "2013-08-24" "34.7500"
"1318" "2013-08-25" "34.6000"
"1319" "2013-08-26" "34.6000"
"1320" "2013-08-27" "34.6000"
"1321" "2013-08-28" "34.6000"
"1322" "2013-08-29" "34.6000"
"1323" "2013-08-30" "34.6000"
"1324" "2013-08-31" "34.9550"
"1325" "2013-09-01" "34.8600"
"1326" "2013-09-02" "34.8600"
"1327" "2013-09-03" "35.0850"
"1328" "2013-09-04" "35.0850"
"1329" "2013-09-05" "35.0850"
"1330" "2013-09-06" "35.0850"
"1331" "2013-09-07" "35.2300"
"1332" "2013-09-08" "35.7400"
"1333" "2013-09-09" "35.7400"
"1334" "2013-09-10" "35.8250"
"1335" "2013-09-11" "35.8850"
"1336" "2013-09-12" "35.8850"
"1337" "2013-09-13" "35.8850"
"1338" "2013-09-14" "36.1150"
"1339" "2013-09-15" "36.0200"
"1340" "2013-09-16" "36.0200"
"1341" "2013-09-17" "36.3250"
"1342" "2013-09-18" "36.2550"
"1343" "2013-09-19" "36.2550"
"1344" "2013-09-20" "36.2550"
"1345" "2013-09-21" "36.0650"
"1346" "2013-09-22" "36.1750"
"1347" "2013-09-23" "36.1150"
"1348" "2013-09-24" "36.1000"
"1349" "2013-09-25" "36.0150"
"1350" "2013-09-26" "36.0150"
"1351" "2013-09-27" "36.0150"
"1352" "2013-09-28" "35.7900"
"1353" "2013-09-29" "36.1000"
"1354" "2013-09-30" "35.8400"
"1355" "2013-10-01" "35.8400"
"1356" "2013-10-02" "35.7500"
"1357" "2013-10-03" "35.7500"
"1358" "2013-10-04" "35.7500"
"1359" "2013-10-05" "35.6450"
"1360" "2013-10-06" "35.4200"
"1361" "2013-10-07" "35.1200"
"1362" "2013-10-08" "35.7550"
"1363" "2013-10-09" "35.9300"
"1364" "2013-10-10" "35.9300"
"1365" "2013-10-11" "35.9300"
"1366" "2013-10-12" "35.9300"
"1367" "2013-10-13" "36.3350"
"1368" "2013-10-14" "36.4300"
"1369" "2013-10-15" "36.4350"
"1370" "2013-10-16" "36.6850"
"1371" "2013-10-17" "36.6850"
"1372" "2013-10-18" "36.6850"
"1373" "2013-10-19" "36.8550"
"1374" "2013-10-20" "37.0150"
"1375" "2013-10-21" "36.8100"
"1376" "2013-10-22" "36.9900"
"1377" "2013-10-23" "36.9550"
"1378" "2013-10-24" "36.9550"
"1379" "2013-10-25" "36.9550"
"1380" "2013-10-26" "36.9400"
"1381" "2013-10-27" "37.0700"
"1382" "2013-10-28" "37.0500"
"1383" "2013-10-29" "37.0500"
"1384" "2013-10-30" "37.1000"
"1385" "2013-10-31" "37.1000"
"1386" "2013-11-01" "37.1000"
"1387" "2013-11-02" "37.2400"
"1388" "2013-11-03" "37.1750"
"1389" "2013-11-04" "37.3400"
"1390" "2013-11-05" "37.3650"
"1391" "2013-11-06" "37.2800"
"1392" "2013-11-07" "37.2800"
"1393" "2013-11-08" "37.2800"
"1394" "2013-11-09" "37.4050"
"1395" "2013-11-10" "37.2000"
"1396" "2013-11-11" "37.0100"
"1397" "2013-11-12" "37.3150"
"1398" "2013-11-13" "37.4150"
"1399" "2013-11-14" "37.4150"
"1400" "2013-11-15" "37.4150"
"1401" "2013-11-16" "37.6000"
"1402" "2013-11-17" "37.3300"
"1403" "2013-11-18" "37.3750"
"1404" "2013-11-19" "37.3600"
"1405" "2013-11-20" "37.3650"
"1406" "2013-11-21" "37.3650"
"1407" "2013-11-22" "37.3650"
"1408" "2013-11-23" "37.5300"
"1409" "2013-11-24" "37.3750"
"1410" "2013-11-25" "37.5250"
"1411" "2013-11-26" "37.6300"
"1412" "2013-11-27" "37.6650"
"1413" "2013-11-28" "37.6650"
"1414" "2013-11-29" "37.6650"
"1415" "2013-11-30" "37.5300"
"1416" "2013-12-01" "37.5300"
"1417" "2013-12-02" "36.7400"
"1418" "2013-12-03" "36.4100"
"1419" "2013-12-04" "36.6150"
"1420" "2013-12-05" "36.6150"
"1421" "2013-12-06" "36.6150"
"1422" "2013-12-07" "36.6650"
"1423" "2013-12-08" "36.5000"
"1424" "2013-12-09" "36.2200"
"1425" "2013-12-10" "35.9700"
"1426" "2013-12-11" "35.8700"
"1427" "2013-12-12" "35.8700"
"1428" "2013-12-13" "35.8700"
"1429" "2013-12-14" "36.2400"
"1430" "2013-12-15" "36.0550"
"1431" "2013-12-16" "36.3200"
"1432" "2013-12-17" "36.9050"
"1433" "2013-12-18" "37.1700"
"1434" "2013-12-19" "37.1700"
"1435" "2013-12-20" "37.1700"
"1436" "2013-12-21" "37.3600"
"1437" "2013-12-22" "37.3600"
"1438" "2013-12-23" "37.3600"
"1439" "2013-12-24" "37.3600"
"1440" "2013-12-25" "37.3600"
"1441" "2013-12-26" "37.3600"
"1442" "2013-12-27" "37.3600"
"1443" "2013-12-28" "37.9000"
"1444" "2013-12-29" "37.9000"
"1445" "2013-12-30" "37.9000"
"1446" "2013-12-31" "37.7000"
"1447" "2014-01-01" "37.9100"
"1448" "2014-01-02" "37.9100"
"1449" "2014-01-03" "37.9100"
"1450" "2014-01-04" "37.7550"
"1451" "2014-01-05" "38.0800"
"1452" "2014-01-06" "38.0800"
"1453" "2014-01-07" "37.9000"
"1454" "2014-01-08" "38.1150"
"1455" "2014-01-09" "38.1150"
"1456" "2014-01-10" "38.1150"
"1457" "2014-01-11" "38.2050"
"1458" "2014-01-12" "38.2700"
"1459" "2014-01-13" "38.6650"
"1460" "2014-01-14" "38.6050"
"1461" "2014-01-15" "38.8250"
"1462" "2014-01-16" "38.8250"
"1463" "2014-01-17" "38.8250"
"1464" "2014-01-18" "38.7850"
"1465" "2014-01-19" "38.7950"
"1466" "2014-01-20" "38.8750"
"1467" "2014-01-21" "38.4750"
"1468" "2014-01-22" "37.6050"
"1469" "2014-01-23" "37.6050"
"1470" "2014-01-24" "37.6050"
"1471" "2014-01-25" "37.3100"
"1472" "2014-01-26" "37.3100"
"1473" "2014-01-27" "37.3400"
"1474" "2014-01-28" "37.3650"
"1475" "2014-01-29" "37.1750"
"1476" "2014-01-30" "37.1750"
"1477" "2014-01-31" "37.1750"
"1478" "2014-02-01" "36.7600"
"1479" "2014-02-02" "36.6850"
"1480" "2014-02-03" "36.6950"
"1481" "2014-02-04" "37.2200"
"1482" "2014-02-05" "37.5400"
"1483" "2014-02-06" "37.5400"
"1484" "2014-02-07" "37.5400"
"1485" "2014-02-08" "37.5300"
"1486" "2014-02-09" "37.9750"
"1487" "2014-02-10" "38.3200"
"1488" "2014-02-11" "38.3100"
"1489" "2014-02-12" "38.5100"
"1490" "2014-02-13" "38.5100"
"1491" "2014-02-14" "38.5100"
"1492" "2014-02-15" "38.7100"
"1493" "2014-02-16" "38.6700"
"1494" "2014-02-17" "38.7200"
"1495" "2014-02-18" "38.7000"
"1496" "2014-02-19" "38.8350"
"1497" "2014-02-20" "38.8350"
"1498" "2014-02-21" "38.8350"
"1499" "2014-02-22" "38.8350"
"1500" "2014-02-23" "39.0350"
"1501" "2014-02-24" "39.0100"
"1502" "2014-02-25" "38.9100"
"1503" "2014-02-26" "38.9300"
"1504" "2014-02-27" "38.9300"
"1505" "2014-02-28" "38.9300"
"1506" "2014-03-01" "38.1850"
"1507" "2014-03-02" "38.9150"
"1508" "2014-03-03" "38.9350"
"1509" "2014-03-04" "38.9500"
"1510" "2014-03-05" "38.4750"
"1511" "2014-03-06" "38.4750"
"1512" "2014-03-07" "38.4750"
"1513" "2014-03-08" "38.2600"
"1514" "2014-03-09" "38.2500"
"1515" "2014-03-10" "37.9550"
"1516" "2014-03-11" "37.5650"
"1517" "2014-03-12" "37.3200"
"1518" "2014-03-13" "37.3200"
"1519" "2014-03-14" "37.3200"
"1520" "2014-03-15" "37.6550"
"1521" "2014-03-16" "37.8600"
"1522" "2014-03-17" "37.8400"
"1523" "2014-03-18" "37.8200"
"1524" "2014-03-19" "37.9850"
"1525" "2014-03-20" "37.9850"
"1526" "2014-03-21" "37.9850"
"1527" "2014-03-22" "37.5650"
"1528" "2014-03-23" "37.9900"
"1529" "2014-03-24" "38.2650"
"1530" "2014-03-25" "38.4100"
"1531" "2014-03-26" "38.6350"
"1532" "2014-03-27" "38.6350"
"1533" "2014-03-28" "38.6350"
"1534" "2014-03-29" "38.6300"
"1535" "2014-03-30" "38.8450"
"1536" "2014-03-31" "38.9350"
"1537" "2014-04-01" "38.9950"
"1538" "2014-04-02" "39.1950"
"1539" "2014-04-03" "39.1950"
"1540" "2014-04-04" "39.1950"
"1541" "2014-04-05" "38.7350"
"1542" "2014-04-06" "38.6800"
"1543" "2014-04-07" "38.8050"
"1544" "2014-04-08" "38.6250"
"1545" "2014-04-09" "38.1250"
"1546" "2014-04-10" "38.1250"
"1547" "2014-04-11" "38.1250"
"1548" "2014-04-12" "38.2700"
"1549" "2014-04-13" "37.9750"
"1550" "2014-04-14" "38.4250"
"1551" "2014-04-15" "38.6500"
"1552" "2014-04-16" "38.6500"
"1553" "2014-04-17" "38.6500"
"1554" "2014-04-18" "38.6500"
"1555" "2014-04-19" "38.6500"
"1556" "2014-04-20" "38.6500"
"1557" "2014-04-21" "39.0300"
"1558" "2014-04-22" "39.0650"
"1559" "2014-04-23" "38.7200"
"1560" "2014-04-24" "38.7200"
"1561" "2014-04-25" "38.7200"
"1562" "2014-04-26" "38.8800"
"1563" "2014-04-27" "38.8800"
"1564" "2014-04-28" "38.8800"
"1565" "2014-04-29" "38.8800"
"1566" "2014-04-30" "39.3200"
"1567" "2014-05-01" "39.3200"
"1568" "2014-05-02" "39.3200"
"1569" "2014-05-03" "39.3150"
"1570" "2014-05-04" "39.2000"
"1571" "2014-05-05" "39.2150"
"1572" "2014-05-06" "39.6650"
"1573" "2014-05-07" "39.6650"
"1574" "2014-05-08" "39.6650"
"1575" "2014-05-09" "39.6650"
"1576" "2014-05-10" "39.8400"
"1577" "2014-05-11" "40.0500"
"1578" "2014-05-12" "40.0850"
"1579" "2014-05-13" "39.7350"
"1580" "2014-05-14" "39.8400"
"1581" "2014-05-15" "39.8400"
"1582" "2014-05-16" "39.8400"
"1583" "2014-05-17" "39.8400"
"1584" "2014-05-18" "39.8400"
"1585" "2014-05-19" "40.0550"
"1586" "2014-05-20" "40.0550"
"1587" "2014-05-21" "40.0550"
"1588" "2014-05-22" "40.0550"
"1589" "2014-05-23" "40.0550"
"1590" "2014-05-24" "40.5550"
"1591" "2014-05-25" "40.5400"
"1592" "2014-05-26" "40.4700"
"1593" "2014-05-27" "40.4700"
"1594" "2014-05-28" "40.5000"
"1595" "2014-05-29" "40.5000"
"1596" "2014-05-30" "40.5000"
"1597" "2014-05-31" "40.5950"
"1598" "2014-06-01" "40.4350"
"1599" "2014-06-02" "40.4400"
"1600" "2014-06-03" "40.6650"
"1601" "2014-06-04" "40.8450"
"1602" "2014-06-05" "40.8450"
"1603" "2014-06-06" "40.8450"
"1604" "2014-06-07" "40.9800"
"1605" "2014-06-08" "41.1150"
"1606" "2014-06-09" "40.9050"
"1607" "2014-06-10" "40.9650"
"1608" "2014-06-11" "40.9150"
"1609" "2014-06-12" "40.9150"
"1610" "2014-06-13" "40.9150"
"1611" "2014-06-14" "40.7550"
