"date" "Price"
"1264" "2017-06-05" "58.16"
"1265" "2017-06-06" "58.30"
"1266" "2017-06-07" "58.83"
"1267" "2017-06-08" "58.83"
"1268" "2017-06-09" "58.83"
"1269" "2017-06-10" "58.32"
"1270" "2017-06-11" "58.80"
"1271" "2017-06-12" "58.33"
"1272" "2017-06-13" "58.32"
"1273" "2017-06-14" "58.16"
"1274" "2017-06-15" "58.16"
"1275" "2017-06-16" "58.16"
"1276" "2017-06-17" "58.65"
"1277" "2017-06-18" "58.47"
"1278" "2017-06-19" "58.27"
"1279" "2017-06-20" "58.19"
"1280" "2017-06-21" "58.23"
"1281" "2017-06-22" "58.23"
"1282" "2017-06-23" "58.23"
"1283" "2017-06-24" "58.37"
"1284" "2017-06-25" "57.93"
"1285" "2017-06-26" "57.78"
"1286" "2017-06-27" "57.16"
"1287" "2017-06-28" "57.27"
"1288" "2017-06-29" "57.27"
"1289" "2017-06-30" "57.27"
"1290" "2017-07-01" "57.84"
"1291" "2017-07-02" "58.00"
"1292" "2017-07-03" "57.60"
"1293" "2017-07-04" "57.14"
"1294" "2017-07-05" "56.86"
"1295" "2017-07-06" "56.86"
"1296" "2017-07-07" "56.86"
"1297" "2017-07-08" "56.95"
"1298" "2017-07-09" "56.73"
"1299" "2017-07-10" "57.45"
"1300" "2017-07-11" "57.74"
"1301" "2017-07-12" "57.75"
"1302" "2017-07-13" "57.75"
"1303" "2017-07-14" "57.75"
"1304" "2017-07-15" "57.86"
"1305" "2017-07-16" "57.32"
"1306" "2017-07-17" "58.01"
"1307" "2017-07-18" "57.56"
"1308" "2017-07-19" "57.63"
"1309" "2017-07-20" "57.63"
"1310" "2017-07-21" "57.63"
"1311" "2017-07-22" "57.44"
"1312" "2017-07-23" "57.81"
"1313" "2017-07-24" "57.71"
"1314" "2017-07-25" "57.62"
"1315" "2017-07-26" "56.93"
"1316" "2017-07-27" "56.93"
"1317" "2017-07-28" "56.93"
"1318" "2017-07-29" "56.67"
"1319" "2017-07-30" "56.83"
"1320" "2017-07-31" "56.41"
"1321" "2017-08-01" "56.25"
"1322" "2017-08-02" "56.76"
"1323" "2017-08-03" "56.76"
"1324" "2017-08-04" "56.76"
"1325" "2017-08-05" "56.59"
"1326" "2017-08-06" "57.10"
"1327" "2017-08-07" "56.43"
"1328" "2017-08-08" "56.11"
"1329" "2017-08-09" "55.46"
"1330" "2017-08-10" "55.46"
"1331" "2017-08-11" "55.46"
"1332" "2017-08-12" "56.06"
"1333" "2017-08-13" "56.10"
"1334" "2017-08-14" "56.34"
"1335" "2017-08-15" "56.11"
"1336" "2017-08-16" "55.67"
"1337" "2017-08-17" "55.67"
"1338" "2017-08-18" "55.67"
"1339" "2017-08-19" "55.26"
"1340" "2017-08-20" "55.85"
"1341" "2017-08-21" "55.65"
"1342" "2017-08-22" "55.62"
"1343" "2017-08-23" "55.46"
"1344" "2017-08-24" "55.46"
"1345" "2017-08-25" "55.46"
"1346" "2017-08-26" "55.20"
"1347" "2017-08-27" "54.71"
"1348" "2017-08-28" "55.49"
"1349" "2017-08-29" "56.04"
"1350" "2017-08-30" "56.55"
"1351" "2017-08-31" "56.55"
"1352" "2017-09-01" "56.55"
"1353" "2017-09-02" "56.34"
"1354" "2017-09-03" "56.19"
"1355" "2017-09-04" "56.07"
"1356" "2017-09-05" "55.68"
"1357" "2017-09-06" "55.89"
"1358" "2017-09-07" "55.89"
"1359" "2017-09-08" "55.89"
"1360" "2017-09-09" "56.49"
"1361" "2017-09-10" "56.69"
"1362" "2017-09-11" "56.99"
"1363" "2017-09-12" "57.18"
"1364" "2017-09-13" "56.75"
"1365" "2017-09-14" "56.75"
"1366" "2017-09-15" "56.75"
"1367" "2017-09-16" "57.09"
"1368" "2017-09-17" "57.00"
"1369" "2017-09-18" "56.96"
"1370" "2017-09-19" "57.21"
"1371" "2017-09-20" "57.19"
"1372" "2017-09-21" "57.19"
"1373" "2017-09-22" "57.19"
"1374" "2017-09-23" "57.64"
"1375" "2017-09-24" "58.06"
"1376" "2017-09-25" "58.10"
"1377" "2017-09-26" "58.49"
"1378" "2017-09-27" "58.90"
"1379" "2017-09-28" "58.90"
"1380" "2017-09-29" "58.90"
"1381" "2017-09-30" "59.37"
"1382" "2017-10-01" "59.37"
"1383" "2017-10-02" "59.56"
"1384" "2017-10-03" "59.83"
"1385" "2017-10-04" "59.60"
"1386" "2017-10-05" "59.60"
"1387" "2017-10-06" "59.60"
"1388" "2017-10-07" "59.60"
"1389" "2017-10-08" "59.60"
"1390" "2017-10-09" "59.60"
