Date,Price,Growth,Total Savings,UP,Buy,Total Savings Invested,Total Savings Left,Total Savings Left in UPs,Order,UPs,Montante Investido,Montante Total
2018-07-26,7271.537655597048,375.42551049767746,46510,0.051629452844640766,False,46330.0,180.0,0.02475404907811354,0.0,44.730893032619065,325262.37305517314,325442.37305517314
2018-07-27,7143.142603567306,368.7965442134227,46520,0.051629452844640766,False,46330.0,190.0,0.026598936986798143,0.0,44.730893032619065,319519.1477169132,319709.1477169132
2018-07-30,7046.355344605602,363.79947099089736,46530,0.051629452844640766,False,46330.0,200.0,0.028383467795604675,0.0,44.730893032619065,315189.7671893768,315389.7671893768
2018-07-31,7136.205211009789,368.43837043150967,46540,0.051629452844640766,True,46330.0,210.0,0.0294274048728322,44.708690984647255,44.7603204374919,319418.83195249765,319628.83195249765
2018-08-01,7105.3353914479785,366.8445785381206,46550,0.051629452844640766,False,46540.0,10.0,0.0014073930995623452,0.0,44.7603204374919,318037.08893706347,318047.08893706347
2018-08-02,7205.907911506176,372.0370827199319,46560,0.051629452844640766,False,46540.0,20.0,0.002775500359651364,0.0,44.7603204374919,322538.74716207443,322558.74716207443
2018-08-03,7286.648903317298,376.2056959492738,46570,0.051629452844640766,False,46540.0,30.0,0.0041171189113204405,0.0,44.7603204374919,326152.7398279812,326182.7398279812
2018-08-06,7356.132095382964,379.7930751375232,46580,0.051629452844640766,False,46540.0,40.0,0.005437640254598715,0.0,44.7603204374919,329262.8297698602,329302.8297698602
2018-08-07,7419.03258907293,383.0405932103939,46590,0.051629452844640766,False,46540.0,50.0,0.006739423152506723,0.0,44.7603204374919,332078.2760230995,332128.2760230995
2018-08-08,7410.60187022171,382.6053198090184,46600,0.051629452844640766,False,46540.0,60.0,0.008096508360690672,0.0,44.7603204374919,331700.91434580047,331760.91434580047
2018-08-09,7384.625339835637,381.2641657583833,46610,0.051629452844640766,False,46540.0,70.0,0.009479153887793315,0.0,44.7603204374919,330538.1965218656,330608.1965218656
2018-08-10,7255.723790502356,374.6090492954795,46620,0.051629452844640766,False,46540.0,80.0,0.01102577803536553,0.0,44.7603204374919,324768.5218688188,324848.5218688188
2018-08-13,7185.040252712937,370.9596969142884,46630,0.051629452844640766,False,46540.0,90.0,0.012526025858521486,0.0,44.7603204374919,321604.70406770887,321694.70406770887
2018-08-14,7304.203672412445,377.1120390724702,46640,0.051629452844640766,False,46540.0,100.0,0.013690746381798501,0.0,44.7603204374919,326938.49691788614,327038.49691788614
2018-08-15,7162.958025079724,369.81960358399476,46650,0.051629452844640766,False,46540.0,110.0,0.015356784112772416,0.0,44.7603204374919,320616.2964828726,320726.2964828726
2018-08-16,7313.509436968562,377.5924906048036,46660,0.051629452844640766,False,46540.0,120.0,0.016407991407438424,0.0,44.7603204374919,327355.0259213338,327475.0259213338
2018-08-17,7380.351324755722,381.04350069835755,46670,0.051629452844640766,False,46540.0,130.0,0.017614337621563402,0.0,44.7603204374919,330346.89023733395,330476.89023733395
2018-08-20,7421.661471921215,383.17632099344354,46680,0.051629452844640766,False,46540.0,140.0,0.018863700605271448,0.0,44.7603204374919,332195.94566178136,332335.94566178136
2018-08-21,7466.626499007604,385.49784073905823,46690,0.051629452844640766,False,46540.0,150.0,0.020089393787132197,0.0,44.7603204374919,334208.59468264866,334358.59468264866
2018-08-22,7455.343427978555,384.9153019554213,46700,0.051629452844640766,False,46540.0,160.0,0.021461117324193136,0.0,44.7603204374919,333703.5608078694,333863.5608078694
2018-08-23,7429.275604121778,383.5694344728454,46710,0.051629452844640766,False,46540.0,170.0,0.022882446292029283,0.0,44.7603204374919,332536.756658932,332706.756658932
2018-08-24,7545.976555888377,389.5946407590037,46720,0.051629452844640766,False,46540.0,180.0,0.023853771432610665,0.0,44.7603204374919,337760.3286553653,337940.3286553653
2018-08-27,7700.7070208285995,397.5832900022643,46730,0.051629452844640766,False,46540.0,190.0,0.02467305917315056,0.0,44.7603204374919,344686.1138475317,344876.1138475317
2018-08-28,7710.049587135276,398.06564158884277,46740,0.051629452844640766,False,46540.0,200.0,0.02594017038926872,0.0,44.7603204374919,345104.29010912706,345304.29010912706
2018-08-29,7817.928873146212,403.6353900988579,46750,0.051629452844640766,False,46540.0,210.0,0.026861334172702513,0.0,44.7603204374919,349933.0015195444,350143.0015195444
2018-08-30,7735.9637907877795,399.40357774432607,46760,0.051629452844640766,False,46540.0,220.0,0.028438602603334657,0.0,44.7603204374919,346264.2181684956,346484.2181684956
2018-08-31,7736.684446676567,399.4407848135535,46770,0.051629452844640766,True,46540.0,230.0,0.029728496953084427,44.73841948160034,44.79004893444498,346526.47495700285,346756.47495700285
2018-09-04,7702.09098105565,397.6547431115456,46780,0.051629452844640766,False,46770.0,10.0,0.0012983487243394516,0.0,44.79004893444498,344977.0319390299,344987.0319390299
2018-09-05,7648.187677703322,394.87174505294627,46790,0.051629452844640766,False,46770.0,20.0,0.002614998590882619,0.0,44.79004893444498,342562.70034415094,342582.70034415094
2018-09-06,7588.076687750454,391.7682475317299,46800,0.051629452844640766,False,46770.0,30.0,0.003953571008109269,0.0,44.79004893444498,339870.32616266405,339900.32616266405
2018-09-07,7549.621375630896,389.7828208080273,46810,0.051629452844640766,False,46770.0,40.0,0.0052982789480164275,0.0,44.79004893444498,338147.9108510397,338187.9108510397
2018-09-10,7583.697062707891,391.54212988711777,46820,0.051629452844640766,False,46770.0,50.0,0.006593090360356065,0.0,44.79004893444498,339674.1625426931,339724.1625426931
2018-09-11,7649.189890254995,394.9234887386231,46830,0.051629452844640766,False,46770.0,60.0,0.00784396790520778,0.0,44.79004893444498,342607.5894933831,342667.5894933831
2018-09-12,7653.483785983237,395.1451802256442,46840,0.051629452844640766,False,46770.0,70.0,0.009146161664077682,0.0,44.79004893444498,342799.91329317045,342869.91329317045
2018-09-13,7771.606700941751,401.24380169336627,46850,0.051629452844640766,False,46770.0,80.0,0.01029388170020309,0.0,44.79004893444498,348090.6444344416,348170.6444344416
2018-09-14,7775.219979691161,401.4303532981735,46860,0.051629452844640766,False,46770.0,90.0,0.011575235200429003,0.0,44.79004893444498,348252.48336644145,348342.48336644145
2018-09-17,7667.513471068824,395.8695251901957,46870,0.051629452844640766,False,46770.0,100.0,0.013042037731961147,0.0,44.79004893444498,343428.30357468873,343528.30357468873
