"","8Fundos DEF","8Fundos EW","8Fundos AGR"
"2016-01-14",112.25,118.51,122.91
"2016-01-15",111.67,117.51,121.32
"2016-01-18",111.59,117.35,121.37
"2016-01-19",111.64,117.55,121.51
"2016-01-20",110.87,116.27,120.1
"2016-01-21",111.16,116.74,121
"2016-01-22",112.06,118.29,122.8
"2016-01-25",112,118.12,122.36
"2016-01-26",112.15,118.31,122.89
"2016-01-27",112.15,118.24,122.62
"2016-01-28",112,117.89,122.12
"2016-01-29",112.99,119.36,124.37
"2016-02-01",112.99,119.52,124.32
"2016-02-02",112.56,118.67,123.05
"2016-02-03",112.02,117.8,122.07
"2016-02-04",111.56,117.08,121.19
"2016-02-05",111.26,116.6,120.42
"2016-02-08",110.47,115.26,118.74
"2016-02-09",109.61,113.99,117.46
"2016-02-10",109.78,114.24,117.78
"2016-02-11",108.95,112.96,116.28
"2016-02-12",109.24,113.66,117.48
"2016-02-15",109.76,114.6,118.36
"2016-02-16",110.26,115.33,119.5
"2016-02-17",110.87,116.32,120.84
"2016-02-18",111.39,116.98,121.34
"2016-02-19",111.32,116.88,121.38
"2016-02-22",111.95,117.88,122.7
"2016-02-23",111.81,117.62,122.19
"2016-02-24",111.62,117.28,121.81
"2016-02-25",112.02,117.81,122.56
"2016-02-26",112.38,118.42,123.34
"2016-02-29",112.81,118.93,123.73
"2016-03-01",113.42,119.99,125.3
"2016-03-02",113.65,120.36,125.56
"2016-03-03",113.78,120.45,125.51
"2016-03-04",113.9,120.66,125.76
"2016-03-07",113.98,120.79,125.85
"2016-03-08",113.89,120.4,125.09
"2016-03-09",113.75,120.38,125.33
"2016-03-10",113.46,119.86,124.39
"2016-03-11",114.03,120.59,125.44
"2016-03-14",114.51,121.3,126.1
"2016-03-15",114.32,121.1,125.75
"2016-03-16",114.34,120.98,125.62
"2016-03-17",114.33,120.79,125.51
"2016-03-18",114.82,121.44,126.13
"2016-03-21",114.81,121.51,126.18
"2016-03-22",114.79,121.51,126.21
"2016-03-23",114.83,121.5,126.05
"2016-03-24",114.55,121.12,125.74
"2016-03-25",114.58,121.18,125.84
"2016-03-28",114.62,121.21,125.86
"2016-03-29",114.87,121.44,126.25
"2016-03-30",115.11,121.83,126.7
"2016-03-31",114.99,121.52,126.13
"2016-04-01",114.92,121.32,125.9
"2016-04-04",115.04,121.49,126.02
"2016-04-05",114.71,120.84,125.19
"2016-04-06",114.72,120.9,125.42
"2016-04-07",114.67,120.76,125.06
"2016-04-08",114.73,120.87,125.33
"2016-04-11",114.69,120.85,125.15
"2016-04-12",114.8,121.15,125.79
"2016-04-13",115.65,122.52,127.6
"2016-04-14",115.83,122.85,127.81
"2016-04-15",115.92,122.9,127.67
"2016-04-18",115.99,123.05,127.96
"2016-04-19",116.21,123.35,128.39
"2016-04-20",116.31,123.5,128.63
"2016-04-21",116.19,123.38,128.36
"2016-04-22",116.2,123.44,128.39
"2016-04-25",116.04,123.28,128.07
"2016-04-26",115.97,123.2,127.97
"2016-04-27",116.21,123.45,128.25
"2016-04-28",116.3,123.41,128.14
"2016-04-29",115.86,122.63,126.95
"2016-05-02",115.68,122.41,126.83
"2016-05-03",115.43,121.79,126.04
"2016-05-04",115.26,121.55,125.77
"2016-05-05",115.37,121.67,125.97
"2016-05-06",115.5,121.92,126.4
"2016-05-09",115.66,122.17,126.71
"2016-05-10",116.03,122.75,127.52
"2016-05-11",115.82,122.34,126.82
"2016-05-12",115.81,122.4,126.93
"2016-05-13",115.95,122.53,127.07
"2016-05-16",115.83,122.43,126.99
"2016-05-17",115.9,122.52,126.97
"2016-05-18",115.64,122.43,127.02
"2016-05-19",115.53,122.23,126.6
"2016-05-20",115.81,122.66,127.27
"2016-05-23",115.92,122.86,127.44
"2016-05-24",116.39,123.64,128.64
"2016-05-25",116.7,124.09,129.01
"2016-05-26",116.88,124.24,129.07
"2016-05-27",117.15,124.72,129.72
"2016-05-30",117.2,124.82,129.74
"2016-05-31",117.18,124.73,129.54
"2016-06-01",117.11,124.63,129.48
"2016-06-02",117.21,124.67,129.7
"2016-06-03",117.22,124.41,128.96
"2016-06-06",117.14,124.25,129.07
"2016-06-07",117.44,124.66,129.51
"2016-06-08",117.55,124.76,129.58
"2016-06-09",117.68,124.92,129.71
"2016-06-10",117.4,124.34,128.86
"2016-06-13",116.77,123.32,127.73
"2016-06-14",116.45,122.82,127.23
"2016-06-15",116.55,122.9,127.37
"2016-06-16",116.48,122.76,127.3
"2016-06-17",116.25,122.45,126.82
"2016-06-20",116.8,123.49,128.21
"2016-06-21",117.01,123.89,128.74
"2016-06-22",116.93,123.72,128.46
"2016-06-23",116.95,123.74,128.47
"2016-06-24",116.34,122.55,127.08
"2016-06-27",115.72,121.26,125.3
"2016-06-28",116.13,121.77,126.35
"2016-06-29",116.83,122.84,127.71
"2016-06-30",117.44,123.76,128.95
"2016-07-01",117.97,124.39,129.52
"2016-07-04",118.08,124.59,129.6
"2016-07-05",118.03,124.2,129.02
"2016-07-06",117.86,123.91,128.99
"2016-07-07",117.94,124.07,129.15
"2016-07-08",118.57,124.98,130.41
"2016-07-11",118.96,125.66,131.12
"2016-07-12",119.27,126.32,131.84
"2016-07-13",119.37,126.36,131.75
"2016-07-14",119.42,126.56,132.03
"2016-07-15",119.25,126.39,132.02
"2016-07-18",119.45,126.69,132.25
"2016-07-19",119.5,126.69,132.29
"2016-07-20",119.76,127.14,132.86
"2016-07-21",119.75,127.06,132.61
"2016-07-22",119.95,127.37,133.01
"2016-07-25",119.93,127.33,132.96
"2016-07-26",119.89,127.32,133.08
"2016-07-27",120.03,127.34,132.87
"2016-07-28",119.91,127.15,132.67
"2016-07-29",120.04,127.26,132.81
"2016-08-01",119.87,127.1,132.64
"2016-08-02",119.24,126.29,131.66
"2016-08-03",119.21,126.22,131.72
"2016-08-04",119.72,126.76,132.17
"2016-08-05",120.12,127.53,133.29
"2016-08-08",120.36,127.92,133.4
"2016-08-09",120.6,128.13,133.6
"2016-08-10",120.6,127.95,133.22
"2016-08-11",120.68,128.26,133.81
"2016-08-12",120.82,128.35,133.77
"2016-08-15",120.72,128.31,133.76
"2016-08-16",120.29,127.71,133.07
"2016-08-17",120.14,127.36,132.64
"2016-08-18",120.27,127.45,132.77
"2016-08-19",120.13,127.34,132.66
"2016-08-22",120.18,127.32,132.48
"2016-08-23",120.47,127.77,133.03
"2016-08-24",120.52,127.91,133.09
"2016-08-25",120.28,127.48,132.69
"2016-08-26",120.3,127.62,133.01
"2016-08-29",120.53,127.92,133.28
"2016-08-30",120.7,128.2,133.61
"2016-08-31",120.6,128.04,133.33
"2016-09-01",120.51,127.95,133.19
"2016-09-02",120.7,128.35,133.94
"2016-09-05",120.88,128.68,134.09
"2016-09-06",121.19,128.95,134.4
"2016-09-07",121.23,128.95,134.41
"2016-09-08",120.79,128.49,133.78
"2016-09-09",119.97,127.41,132.28
"2016-09-12",119.69,126.98,132.24
"2016-09-13",119.35,126.56,131.42
"2016-09-14",119.22,126.32,131.25
"2016-09-15",119.32,126.51,131.68
"2016-09-16",119.4,126.6,131.7
"2016-09-19",119.61,126.95,132.16
"2016-09-20",119.76,127.06,132.29
"2016-09-21",120.02,127.5,132.85
"2016-09-22",120.64,128.26,133.86
"2016-09-23",120.71,128.28,133.62
"2016-09-26",120.35,127.6,132.65
"2016-09-27",120.56,127.89,133.21
"2016-09-28",120.77,128.23,133.69
"2016-09-29",120.68,128.07,133.29
"2016-09-30",120.52,127.92,133.41
"2016-10-03",120.62,128.07,133.51
"2016-10-04",120.57,128.16,133.62
"2016-10-05",120.38,128.01,133.58
"2016-10-06",120.4,128.1,133.6
"2016-10-07",120.17,127.7,132.94
"2016-10-10",120.15,127.81,133.3
"2016-10-11",120.28,127.97,133.21
"2016-10-12",120.23,127.94,133.29
"2016-10-13",120.13,127.66,132.87
"2016-10-14",120.14,127.81,133.27
"2016-10-17",120.1,127.66,132.95
"2016-10-18",120.41,128.1,133.57
"2016-10-19",120.68,128.5,133.99
"2016-10-20",120.83,128.72,134.22
"2016-10-21",121.02,129.01,134.58
"2016-10-24",121.05,129.09,134.77
"2016-10-25",120.92,128.84,134.31
"2016-10-26",120.51,128.3,133.73
"2016-10-27",120.14,127.89,133.32
"2016-10-28",120.01,127.73,133.15
"2016-10-31",119.92,127.55,132.89
"2016-11-01",119.65,127.18,132.47
"2016-11-02",118.97,125.88,130.69
"2016-11-03",118.8,125.68,130.5
"2016-11-04",118.75,125.51,130.29
"2016-11-07",119.35,126.54,131.81
"2016-11-08",119.45,126.79,132.1
"2016-11-09",119.15,126.82,132.69
"2016-11-10",119.24,127.38,132.9
"2016-11-11",119.01,127.33,133
"2016-11-14",119.01,127.62,133.38
"2016-11-15",119.29,127.98,133.94
"2016-11-16",119.38,128.13,134.03
"2016-11-17",119.65,128.73,134.92
"2016-11-18",119.57,128.79,135.02
"2016-11-21",119.61,128.89,135.35
"2016-11-22",119.86,129.2,135.61
"2016-11-23",119.86,129.37,135.93
"2016-11-24",119.93,129.49,135.99
"2016-11-25",119.88,129.39,135.84
"2016-11-28",120.01,129.42,135.68
"2016-11-29",119.98,129.34,135.63
"2016-11-30",119.81,129.17,135.43
"2016-12-01",119.29,128.53,134.63
"2016-12-02",119.4,128.52,134.47
"2016-12-05",119.4,128.49,134.41
"2016-12-06",119.68,129,135.04
"2016-12-07",120.27,129.78,135.82
"2016-12-08",120.78,130.79,137.39
"2016-12-09",121.22,131.71,138.47
"2016-12-12",120.92,131.28,137.82
"2016-12-13",121.11,131.53,138.23
"2016-12-14",120.99,131.33,137.94
"2016-12-15",121.16,131.91,138.95
"2016-12-16",121.19,131.94,138.79
"2016-12-19",121.4,132.08,139.09
"2016-12-20",121.61,132.5,139.57
"2016-12-21",121.59,132.34,139.16
"2016-12-22",121.41,132.01,138.72
"2016-12-23",121.54,132.12,138.87
"2016-12-26",121.54,132.11,138.87
"2016-12-27",121.58,132.18,138.99
"2016-12-28",121.78,132.37,138.99
"2016-12-29",121.65,132.02,138.54
"2016-12-30",121.52,131.71,138.14
"2017-01-02",121.58,131.81,138.3
"2017-01-03",121.92,132.55,139.3
"2017-01-04",122.07,132.83,139.57
"2017-01-05",122.1,132.68,139.09
"2017-01-06",122,132.65,139.28
"2017-01-09",122.02,132.51,138.97
"2017-01-10",122.03,132.55,139.21
"2017-01-11",122.31,132.99,139.71
"2017-01-12",122.02,132.43,138.88
"2017-01-13",122.23,132.87,139.71
"2017-01-16",122.26,132.94,139.72
"2017-01-17",121.99,132.29,138.78
"2017-01-18",121.9,132.36,139.09
"2017-01-19",121.82,132.4,139.14
"2017-01-20",121.7,132.25,138.92
"2017-01-23",121.78,132.14,138.63
"2017-01-24",121.81,132.34,139.06
"2017-01-25",121.99,132.89,139.86
"2017-01-26",122.17,133.21,140.24
"2017-01-27",122.17,133.03,139.88
"2017-01-30",122.01,132.75,139.42
"2017-01-31",121.63,132.04,138.57
"2017-02-01",121.69,132.22,138.87
"2017-02-02",121.74,132.25,138.86
"2017-02-03",121.98,132.68,139.54
"2017-02-06",122.26,132.95,139.71
"2017-02-07",122.39,133.11,139.96
"2017-02-08",122.49,133.18,139.95
"2017-02-09",122.68,133.55,140.69
"2017-02-10",122.94,134.06,141.26
"2017-02-13",123.22,134.58,141.92
"2017-02-14",123.26,134.76,142.23
"2017-02-15",123.35,135.02,142.5
"2017-02-16",123.34,134.82,142.07
"2017-02-17",123.49,134.94,142.32
"2017-02-20",123.5,134.96,142.37
"2017-02-21",124,135.81,143.63
"2017-02-22",124.14,135.97,143.62
"2017-02-23",124.08,135.69,143.2
"2017-02-24",124.06,135.41,142.91
"2017-02-27",123.94,135.29,142.81
"2017-02-28",123.98,135.33,142.74
"2017-03-01",124.22,136.11,144.06
"2017-03-02",124.2,136.15,143.87
"2017-03-03",123.95,135.65,143.2
"2017-03-06",123.81,135.42,142.87
"2017-03-07",123.71,135.33,142.82
"2017-03-08",123.46,135.11,142.71
"2017-03-09",123.13,134.75,142.3
"2017-03-10",123.09,134.68,142.21
"2017-03-13",123.12,134.8,142.49
"2017-03-14",123.15,134.83,142.45
"2017-03-15",123.51,135.16,142.91
"2017-03-16",123.57,135.27,142.91
"2017-03-17",123.73,135.48,143.22
"2017-03-20",123.73,135.41,143
"2017-03-21",123.41,134.76,141.98
"2017-03-22",123.28,134.37,141.74
"2017-03-23",123.39,134.63,142.16
"2017-03-24",123.42,134.55,141.87
"2017-03-27",123.27,134.22,141.43
"2017-03-28",123.48,134.67,142.13
"2017-03-29",123.97,135.4,142.98
"2017-03-30",124.17,135.75,143.49
"2017-03-31",124.32,135.98,143.74
"2017-04-03",124.45,136.04,143.59
"2017-04-04",124.45,136.03,143.65
"2017-04-05",124.37,135.93,143.51
"2017-04-06",124.39,135.94,143.62
"2017-04-07",124.61,136.34,144.06
"2017-04-10",124.73,136.51,144.29
"2017-04-11",124.87,136.6,144.36
"2017-04-12",124.8,136.46,144.19
"2017-04-13",124.8,136.27,143.96
"2017-04-14",124.77,136.21,143.87
"2017-04-17",124.76,136.23,143.92
"2017-04-18",124.7,135.96,143.6
"2017-04-19",124.54,135.76,143.52
"2017-04-20",124.58,135.95,143.84
"2017-04-21",124.68,136.1,143.7
"2017-04-24",124.83,136.43,144.21
"2017-04-25",124.82,136.58,144.43
"2017-04-26",125.1,137.01,144.96
"2017-04-27",125.2,137.14,145.13
"2017-04-28",125.13,136.92,144.73
"2017-05-01",125.06,136.88,144.73
"2017-05-02",125.25,137.1,144.97
"2017-05-03",125.19,137.01,144.8
"2017-05-04",124.99,136.83,144.63
"2017-05-05",125.06,136.93,144.84
"2017-05-08",125.22,137.27,145.19
"2017-05-09",125.35,137.58,145.64
"2017-05-10",125.45,137.73,145.87
"2017-05-11",125.47,137.75,145.78
"2017-05-12",125.48,137.52,145.37
"2017-05-15",125.35,137.29,145.19
"2017-05-16",125.33,137.19,144.92
"2017-05-17",125.03,136.4,143.55
"2017-05-18",124.52,135.77,143.22
"2017-05-19",124.71,136.04,143.51
"2017-05-22",124.73,136.12,143.53
"2017-05-23",124.9,136.4,143.93
"2017-05-24",125.09,136.64,144.09
"2017-05-25",125.2,136.79,144.3
"2017-05-26",125.41,137.1,144.84
"2017-05-29",125.42,137.13,144.85
"2017-05-30",125.46,137.08,144.66
"2017-05-31",125.38,136.87,144.44
"2017-06-01",125.6,137.32,145.21
"2017-06-02",126.01,137.87,145.66
"2017-06-05",125.97,137.86,145.71
"2017-06-06",125.87,137.55,145.3
"2017-06-07",125.9,137.69,145.45
"2017-06-08",125.81,137.6,145.43
"2017-06-09",125.94,137.83,145.65
"2017-06-12",125.66,137.34,144.89
"2017-06-13",125.9,137.73,145.48
"2017-06-14",126.13,137.87,145.32
"2017-06-15",125.9,137.61,145.21
"2017-06-16",126.01,137.76,145.46
"2017-06-19",126.31,138.32,146.35
"2017-06-20",126.4,138.38,146.22
"2017-06-21",126.19,138.04,145.86
"2017-06-22",126.15,137.99,145.79
"2017-06-23",126.19,137.97,145.71
"2017-06-26",126.47,138.38,146.1
"2017-06-27",125.72,137.32,144.64
"2017-06-28",125.5,136.98,144.38
"2017-06-29",125.04,136.38,143.35
"2017-06-30",124.95,136.34,143.39
"2017-07-03",125.04,136.62,143.82
"2017-07-04",125.03,136.6,143.71
"2017-07-05",125.13,136.74,143.86
"2017-07-06",124.58,135.95,142.73
"2017-07-07",124.51,135.93,142.92
"2017-07-10",124.81,136.33,143.35
"2017-07-11",124.66,136.04,142.83
"2017-07-12",125.16,136.74,143.89
"2017-07-13",125.36,137.17,144.33
"2017-07-14",125.48,137.27,144.44
"2017-07-17",125.55,137.31,144.41
"2017-07-18",125.43,136.94,143.82
"2017-07-19",125.77,137.49,144.72
"2017-07-20",125.71,137.32,144.24
"2017-07-21",125.54,136.87,143.63
"2017-07-24",125.41,136.74,143.58
"2017-07-25",125.19,136.62,143.47
"2017-07-26",125.4,136.82,143.6
"2017-07-27",125.35,136.74,143.5
"2017-07-28",125.02,136.09,142.62
"2017-07-31",124.86,135.82,142.15
"2017-08-01",125.01,135.9,142.25
"2017-08-02",124.9,135.68,141.89
"2017-08-03",124.95,135.63,141.83
"2017-08-04",125.08,135.94,142.47
"2017-08-07",125.2,136.14,142.64
"2017-08-08",125.21,136.24,142.83
"2017-08-09",125.13,136.01,142.41
"2017-08-10",124.79,135.35,141.36
"2017-08-11",124.51,134.83,140.84
"2017-08-14",124.81,135.38,141.77
"2017-08-15",124.74,135.39,141.83
"2017-08-16",125.17,136.03,142.55
"2017-08-17",125.07,135.79,142
"2017-08-18",124.79,135.28,141.49
"2017-08-21",124.72,135.11,141.2
"2017-08-22",124.91,135.53,141.95
"2017-08-23",124.82,135.25,141.38
"2017-08-24",124.79,135.24,141.44
"2017-08-25",124.73,135.04,141.12
"2017-08-28",124.51,134.63,140.55
"2017-08-29",124.27,134.14,139.98
"2017-08-30",124.6,134.74,140.83
"2017-08-31",125.06,135.47,141.71
"2017-09-01",125.15,135.74,142.14
"2017-09-04",125.09,135.64,141.97
"2017-09-05",125.1,135.37,141.34
"2017-09-06",124.92,135.17,141.23
"2017-09-07",124.98,135.13,141.07
"2017-09-08",124.92,135.05,141.11
"2017-09-11",125.19,135.7,142.05
"2017-09-12",125.28,136.03,142.41
"2017-09-13",125.38,136.24,142.68
"2017-09-14",125.4,136.27,142.66
"2017-09-15",125.23,135.99,142.33
"2017-09-18",125.23,136.06,142.37
"2017-09-19",125.19,136,142.2
"2017-09-20",125.17,136.01,142.31
"2017-09-21",125.1,135.91,142.08
"2017-09-22",125.21,136.02,142.25
"2017-09-25",125.52,136.42,142.68
"2017-09-26",125.65,136.7,143.13
"2017-09-27",125.56,136.82,143.42
"2017-09-28",125.58,136.8,143.33
"2017-09-29",125.84,137.24,143.93
"2017-10-02",126.12,137.76,144.6
"2017-10-03",126.19,137.84,144.69
"2017-10-04",126.3,138.03,144.98
"2017-10-05",126.44,138.32,145.47
"2017-10-06",126.35,138.25,145.32
"2017-10-09",126.31,138.11,145.07
"2017-10-10",126.28,138.01,144.99
"2017-10-11",126.21,137.92,144.85
"2017-10-12",126.39,138.15,145.11
"2017-10-13",126.65,138.45,145.42
"2017-10-16",126.74,138.63,145.66
"2017-10-17",126.81,138.69,145.65
"2017-10-18",126.72,138.65,145.62
"2017-10-19",126.51,138.2,145.02
"2017-10-20",126.5,138.36,145.35
"2017-10-23",126.58,138.45,145.29
"2017-10-24",126.38,138.24,145.14
"2017-10-25",126.1,137.84,144.55
"2017-10-26",126.44,138.47,145.76
"2017-10-27",127.07,139.45,146.97
"2017-10-30",127.14,139.44,146.73
"2017-10-31",127.28,139.58,146.96
"2017-11-01",127.37,139.74,147.21
"2017-11-02",127.35,139.62,146.82
"2017-11-03",127.49,139.88,147.32
"2017-11-06",127.75,140.27,147.77
"2017-11-07",127.67,140.1,147.37
"2017-11-08",127.52,139.9,147.39
"2017-11-09",127.08,139.27,146.48
"2017-11-10",126.74,138.91,146.16
"2017-11-13",126.57,138.63,145.87
"2017-11-14",126.28,138.1,145.17
"2017-11-15",125.95,137.42,144.36
"2017-11-16",126.4,138.21,145.52
"2017-11-17",126.48,138.28,145.52
"2017-11-20",126.72,138.74,146.25
"2017-11-21",127.14,139.37,146.98
"2017-11-22",127.1,139.21,146.6
"2017-11-23",127.01,139.03,146.48
"2017-11-24",126.82,138.72,145.99
"2017-11-27",126.77,138.58,145.78
"2017-11-28",127,139.01,146.56
"2017-11-29",126.98,139.13,146.61
"2017-11-30",126.79,138.89,146.24
"2017-12-01",126.88,138.83,146.15
"2017-12-03",126.88,138.83,146.15
"2017-12-04",127.07,139.22,146.68
"2017-12-05",127.1,139.2,146.66
"2017-12-06",127.1,139.1,146.56
"2017-12-07",127.11,139.26,146.86
"2017-12-08",127.31,139.62,147.26
"2017-12-11",127.28,139.6,147.23
"2017-12-12",127.38,139.81,147.65
"2017-12-13",127.42,139.75,147.46
"2017-12-14",127.27,139.51,147.17
"2017-12-15",127.41,139.78,147.72
"2017-12-18",127.68,140.32,148.45
"2017-12-19",127.38,140.07,148.05
"2017-12-20",127.07,139.66,147.48
"2017-12-21",127.28,139.97,147.99
"2017-12-22",127.32,140.05,148
"2017-12-25",127.32,140.05,148
"2017-12-26",127.32,140.04,147.98
"2017-12-27",127.43,140.04,147.86
"2017-12-28",127.28,139.89,147.69
"2017-12-29",127.11,139.54,147.14
"2018-01-01",127.11,139.54,147.14
"2018-01-02",127.08,139.6,147.48
"2018-01-03",127.48,140.2,148.12
"2018-01-04",127.63,140.45,148.44
"2018-01-05",128.05,141.24,149.56
"2018-01-08",128.29,141.68,150.03
"2018-01-09",128.36,142.02,150.52
"2018-01-10",128.05,141.47,149.76
"2018-01-11",128.04,141.44,149.63
"2018-01-12",127.97,141.29,149.5
"2018-01-15",127.88,141.13,149.29
"2018-01-16",127.86,141.03,149.04
"2018-01-17",127.84,141.08,149.29
"2018-01-18",127.63,140.79,148.86
"2018-01-19",127.83,141.21,149.61
"2018-01-22",128.06,141.65,150.26
"2018-01-23",128.24,141.86,150.39
"2018-01-24",127.96,141.4,149.74
"2018-01-25",127.73,140.9,149.02
"2018-01-26",127.91,141.35,149.92
"2018-01-29",127.77,141.3,149.8
"2018-01-30",127.24,140.46,148.66
"2018-01-31",127.21,140.34,148.61
"2018-02-01",127.09,140.2,148.37
"2018-02-02",126.25,139.02,146.73
"2018-02-05",125.43,137.4,144.44
"2018-02-06",125.01,136.62,143.81
"2018-02-07",125.39,137.46,144.98
"2018-02-08",124.59,136.24,142.94
"2018-02-09",124.13,135.48,142.28
"2018-02-12",124.46,136.13,143.39
"2018-02-13",124.23,135.75,142.89
"2018-02-14",124.44,136.31,143.91
"2018-02-15",124.71,136.69,144.2
"2018-02-16",125.27,137.49,145.23
"2018-02-19",125.31,137.57,145.21
"2018-02-20",125.25,137.57,145.21
"2018-02-21",125.27,137.7,145.47
"2018-02-22",125.15,137.49,145.18
"2018-02-23",125.53,137.99,145.89
"2018-02-26",125.91,138.59,146.71
"2018-02-27",125.61,138.25,146.18
"2018-02-28",125.49,137.95,145.7
"2018-03-01",125.21,137.3,144.72
"2018-03-02",124.63,136.37,143.71
"2018-03-05",124.71,136.6,144.23
"2018-03-06",124.87,136.86,144.42
"2018-03-07",124.87,136.87,144.52
"2018-03-08",125.31,137.62,145.53
"2018-03-09",125.64,138.25,146.43
"2018-03-12",125.86,138.58,146.7
"2018-03-13",125.62,138.08,145.89
"2018-03-14",125.53,137.86,145.69
"2018-03-15",125.54,137.93,145.96
"2018-03-16",125.52,137.95,146.13
"2018-03-19",125.14,137.26,144.96
"2018-03-20",125.2,137.5,145.55
"2018-03-21",125.12,137.39,145.38
"2018-03-22",124.7,136.43,143.71
"2018-03-23",123.94,135.05,141.95
"2018-03-26",123.97,135.13,142.26
"2018-03-27",124.22,135.42,142.5
"2018-03-28",124.14,135.27,142.41
"2018-03-29",124.58,135.93,143.36
"2018-03-30",124.59,135.95,143.4
"2018-04-02",124.45,135.7,142.97
"2018-04-03",124.39,135.68,143.01
"2018-04-04",124.4,135.67,143.18
"2018-04-05",124.96,136.78,144.64
"2018-04-06",124.76,136.27,143.57
"2018-04-09",124.68,136.18,143.56
"2018-04-10",124.83,136.54,144.24
"2018-04-11",124.87,136.55,144.06
"2018-04-12",125.01,136.88,144.7
"2018-04-13",125.05,136.91,144.5
"2018-04-16",125,136.83,144.48
"2018-04-17",125.35,137.35,145.34
"2018-04-18",125.4,137.6,145.58
"2018-04-19",125.18,137.44,145.3
"2018-04-20",125.05,137.37,145.17
"2018-04-23",124.94,137.33,145.25
"2018-04-24",124.68,136.9,144.59
"2018-04-25",124.45,136.64,144.32
"2018-04-26",124.86,137.25,145.29
"2018-04-27",125.21,137.75,145.88
"2018-04-30",125.21,137.73,145.88
"2018-05-01",125.02,137.54,145.63
"2018-05-02",125.23,137.96,146.19
"2018-05-03",125.15,137.82,145.91
"2018-05-04",125.47,138.42,146.99
"2018-05-07",125.63,138.69,147.45
"2018-05-08",125.69,139.02,147.96
"2018-05-09",125.75,139.16,148.11
"2018-05-10",125.89,139.3,148.26
"2018-05-11",125.97,139.43,148.39
"2018-05-14",125.82,139.3,148.37
"2018-05-15",125.62,139.29,148.5
"2018-05-16",126.06,140.06,149.56
"2018-05-17",126.09,140.21,149.83
"2018-05-18",126.26,140.44,150.15
"2018-05-21",126.32,140.51,150.28
"2018-05-22",126.36,140.58,150.35
"2018-05-23",126.51,140.65,150.44
"2018-05-24",126.61,140.75,150.67
"2018-05-25",126.82,140.98,151.08
"2018-05-28",126.87,141.06,151.21
"2018-05-29",126.92,140.82,150.87
"2018-05-30",126.63,140.57,150.82
"2018-05-31",126.64,140.58,150.56
"2018-06-01",126.68,140.84,151.07
"2018-06-04",126.86,141.23,151.55
"2018-06-05",126.99,141.42,151.79
"2018-06-06",126.68,141.11,151.57
"2018-06-07",126.52,140.84,151.1
"2018-06-08",126.66,141.11,151.59
"2018-06-11",126.59,141.08,151.66
"2018-06-12",126.71,141.33,152
"2018-06-13",126.7,141.34,151.94
"2018-06-14",127.13,142,153.29
"2018-06-15",127.33,142.28,153.39
"2018-06-18",127.12,141.88,152.96
"2018-06-19",126.91,141.45,152.28
"2018-06-20",126.96,141.6,152.48
"2018-06-21",126.69,141.03,151.55
"2018-06-22",126.78,141.16,151.85
"2018-06-25",126.07,139.85,149.78
"2018-06-26",126.02,139.76,149.91
"2018-06-27",126.13,139.87,150.07
"2018-06-28",125.93,139.61,149.77
"2018-06-29",126.1,139.9,150.17
"2018-07-02",125.78,139.4,149.68
"2018-07-03",125.88,139.46,149.71
"2018-07-04",125.87,139.44,149.64
"2018-07-05",125.86,139.36,149.54
"2018-07-06",126.07,139.65,149.93
"2018-07-09",126.38,140.21,150.69
"2018-07-10",126.58,140.63,151.18
"2018-07-11",126.29,140.05,150.33
"2018-07-12",126.65,140.66,151.35
"2018-07-13",126.91,141.02,151.8
"2018-07-16",126.64,140.65,151.17
"2018-07-17",126.87,141.06,151.94
"2018-07-18",127.03,141.35,152.4
"2018-07-19",127.02,141.29,152.25
"2018-07-20",126.69,140.84,151.74
"2018-07-21",126.69,140.84,151.74
"2018-07-23",126.38,140.47,151.35
"2018-07-24",126.51,140.62,151.45
"2018-07-25",126.75,140.97,151.87
"2018-07-26",126.96,141.43,152.59
"2018-07-27",127.04,141.5,152.31
"2018-07-30",126.56,140.71,151.14
"2018-07-31",126.73,140.96,151.61
"2018-08-01",126.72,141.07,151.69
"2018-08-02",126.81,141.22,151.96
"2018-08-03",127.18,141.72,152.63
"2018-08-06",127.36,141.98,152.97
"2018-08-07",127.31,142.02,153.04
"2018-08-08",127.3,142,152.99
"2018-08-09",127.4,142.14,153.36
"2018-08-10",127.59,142.33,153.51
"2018-08-13",127.14,141.68,152.7
"2018-08-14",127.43,142.18,153.54
"2018-08-15",127.31,141.89,153.01
"2018-08-16",127.21,141.73,152.92
"2018-08-17",127.27,141.83,153.03
"2018-08-20",127.45,142.05,153.26
"2018-08-21",127.37,141.98,153.19
"2018-08-22",127.43,142.05,153.18
"2018-08-23",127.4,142.03,153.14
"2018-08-24",127.4,142.05,153.22
"2018-08-27",127.45,142.18,153.46
"2018-08-28",127.32,142.08,153.29
"2018-08-29",127.39,142.29,153.64
"2018-08-30",127.27,142.06,153.42
"2018-08-31",127.32,142.1,153.58
"2018-09-03",127.3,142.07,153.48
"2018-09-04",127.09,141.9,153.22
"2018-09-05",126.53,140.9,151.76
"2018-09-06",126.36,140.5,151.25
"2018-09-07",126.29,140.55,151.61
"2018-09-10",126.32,140.61,151.5
"2018-09-11",126.27,140.65,151.66
"2018-09-12",126.37,140.73,151.74
"2018-09-13",126.31,140.55,151.39
"2018-09-14",126.43,140.88,151.98
"2018-09-17",126.24,140.54,151.27
