"","4Fundos DEF","4Fundos EW","4Fundos AGR"
"2016-09-22",179.95,190.83,194.5
"2016-09-23",180.15,191.03,194.27
"2016-09-26",179.58,189.91,192.43
"2016-09-27",180.01,190.57,193.53
"2016-09-28",180.32,191.01,194.24
"2016-09-29",180,190.5,193.39
"2016-09-30",179.87,190.43,193.76
"2016-10-03",179.84,190.32,193.49
"2016-10-04",179.86,190.58,193.98
"2016-10-05",179.52,190.28,193.73
"2016-10-06",179.45,190.26,193.62
"2016-10-07",179.04,189.58,192.56
"2016-10-10",179.16,189.95,193.18
"2016-10-11",179.49,190.44,193.5
"2016-10-12",179.5,190.56,193.81
"2016-10-13",179.28,190.01,192.77
"2016-10-14",179.43,190.44,193.68
"2016-10-17",179.35,190.18,193.17
"2016-10-18",179.86,190.98,194.32
"2016-10-19",180.17,191.49,195.03
"2016-10-20",180.22,191.47,194.92
"2016-10-21",180.59,192.07,195.84
"2016-10-24",180.66,192.19,196.08
"2016-10-25",180.47,191.81,195.48
"2016-10-26",179.88,191.02,194.41
"2016-10-27",179.32,190.35,193.51
"2016-10-28",179.11,190.09,193.1
"2016-10-31",179.02,189.87,192.74
"2016-11-01",178.31,188.77,191.54
"2016-11-02",177.35,186.9,188.43
"2016-11-03",177.06,186.49,188.02
"2016-11-04",176.97,186.23,187.52
"2016-11-07",178,188,190.41
"2016-11-08",178.27,188.58,191.22
"2016-11-09",178.2,189.03,192.01
"2016-11-10",177.8,188.96,191.99
"2016-11-11",177.32,188.64,191.74
"2016-11-14",177.74,189.71,193.77
"2016-11-15",177.94,189.84,194.29
"2016-11-16",178.04,190.08,194.74
"2016-11-17",178.56,191.1,196.01
"2016-11-18",178.61,191.41,196.79
"2016-11-21",178.58,191.46,197.29
"2016-11-22",179.02,192.08,198.17
"2016-11-23",178.97,192.25,198.61
"2016-11-24",179.03,192.36,198.72
"2016-11-25",179.01,192.28,198.57
"2016-11-28",179.24,192.43,198.2
"2016-11-29",179.25,192.39,198.18
"2016-11-30",178.97,192.04,197.65
"2016-12-01",178,190.74,196.17
"2016-12-02",178.19,190.86,195.74
"2016-12-05",178.26,190.99,195.98
"2016-12-06",178.58,191.56,196.82
"2016-12-07",179.2,192.4,197.93
"2016-12-08",180.19,194.31,201.08
"2016-12-09",180.61,195.28,202.73
"2016-12-12",180.01,194.47,201.42
"2016-12-13",180.38,195.02,202.13
"2016-12-14",180.05,194.4,200.99
"2016-12-15",180.51,195.58,203.32
"2016-12-16",180.48,195.52,202.98
"2016-12-19",180.65,195.5,203.28
"2016-12-20",181.26,196.6,204.62
"2016-12-21",181.1,196.15,203.78
"2016-12-22",180.74,195.45,202.58
"2016-12-23",181,195.8,203.05
"2016-12-26",180.99,195.79,203.04
"2016-12-27",181.03,195.86,203.15
"2016-12-28",181.4,196.2,203.5
"2016-12-29",181.21,195.71,202.59
"2016-12-30",180.87,195,201.4
"2017-01-02",181.01,195.25,201.82
"2017-01-03",181.46,196.28,203.63
"2017-01-04",181.68,196.78,204.28
"2017-01-05",181.42,196.1,202.96
"2017-01-06",181.37,196.18,203.13
"2017-01-09",181.42,196.04,202.81
"2017-01-10",181.44,196.13,203.01
"2017-01-11",182,197.02,204.5
"2017-01-12",181.28,195.69,202.23
"2017-01-13",181.75,196.64,203.9
"2017-01-16",181.74,196.62,203.8
"2017-01-17",181.41,195.81,202.3
"2017-01-18",181.4,196.06,202.96
"2017-01-19",181.3,196.2,203.41
"2017-01-20",181.06,195.88,202.95
"2017-01-23",181.07,195.57,202.2
"2017-01-24",181.24,196.09,203.19
"2017-01-25",181.54,196.97,204.79
"2017-01-26",181.71,197.32,205.37
"2017-01-27",181.51,196.7,204.21
"2017-01-30",181.22,196.17,203.32
"2017-01-31",180.72,195.22,201.83
"2017-02-01",180.92,195.69,202.74
"2017-02-02",180.92,195.57,202.41
"2017-02-03",181.36,196.37,203.74
"2017-02-06",181.58,196.49,203.65
"2017-02-07",181.79,196.76,204.12
"2017-02-08",181.92,196.83,204.12
"2017-02-09",182.41,197.71,205.73
"2017-02-10",182.81,198.49,206.98
"2017-02-13",183.22,199.27,208.24
"2017-02-14",183.19,199.39,208.45
"2017-02-15",183.36,199.79,209.13
"2017-02-16",183.18,199.26,208.09
"2017-02-17",183.5,199.61,208.54
"2017-02-20",183.52,199.66,208.65
"2017-02-21",184.27,200.95,210.79
"2017-02-22",184.44,201.13,210.89
"2017-02-23",184.33,200.67,210
"2017-02-24",184.4,200.48,209.49
"2017-02-27",184.31,200.42,209.45
"2017-02-28",184.12,200.08,208.89
"2017-03-01",184.72,201.59,211.67
"2017-03-02",184.43,201.23,211.01
"2017-03-03",184.2,200.76,210.17
"2017-03-06",183.91,200.25,209.29
"2017-03-07",183.81,200.17,209.27
"2017-03-08",183.53,199.95,209.22
"2017-03-09",183.01,199.34,208.46
"2017-03-10",182.87,199.14,208.21
"2017-03-13",183.01,199.44,208.65
"2017-03-14",182.98,199.33,208.59
"2017-03-15",183.69,200.23,209.87
"2017-03-16",183.72,200.29,209.81
"2017-03-17",183.97,200.63,210.33
"2017-03-20",183.87,200.39,209.93
"2017-03-21",183.11,198.92,207.45
"2017-03-22",183.15,198.76,207.01
"2017-03-23",183.48,199.42,208.22
"2017-03-24",183.5,199.28,207.81
"2017-03-27",183.14,198.59,206.57
"2017-03-28",183.42,199.21,207.68
"2017-03-29",184.21,200.41,209.53
"2017-03-30",184.53,200.98,210.46
"2017-03-31",184.71,201.25,210.93
"2017-04-03",184.78,201.1,210.52
"2017-04-04",184.94,201.34,210.9
"2017-04-05",184.67,200.96,210.44
"2017-04-06",184.78,201.15,210.76
"2017-04-07",185.06,201.65,211.46
"2017-04-10",185.26,201.96,212.02
"2017-04-11",185.52,202.21,212.29
"2017-04-12",185.47,202.06,212.02
"2017-04-13",185.46,201.79,211.38
"2017-04-14",185.38,201.63,211.12
"2017-04-17",185.39,201.72,211.29
"2017-04-18",185.4,201.56,210.99
"2017-04-19",185.25,201.4,211.2
"2017-04-20",185.21,201.5,211.45
"2017-04-21",185.59,202.17,212.12
"2017-04-24",185.53,202.18,212.19
"2017-04-25",185.49,202.38,212.55
"2017-04-26",185.92,203.1,213.56
"2017-04-27",186.08,203.27,213.75
"2017-04-28",185.82,202.7,212.76
"2017-05-01",185.74,202.67,212.76
"2017-05-02",186.01,203.04,213.29
"2017-05-03",185.88,202.82,212.77
"2017-05-04",185.55,202.43,212.27
"2017-05-05",185.68,202.6,212.43
"2017-05-08",185.89,203.1,213.22
"2017-05-09",186.12,203.62,214.19
"2017-05-10",186.39,204.09,214.81
"2017-05-11",186.23,203.82,214.39
"2017-05-12",186.21,203.45,213.59
"2017-05-15",186.1,203.32,213.47
"2017-05-16",185.99,203.01,212.81
"2017-05-17",185.4,201.57,210.2
"2017-05-18",184.99,201.21,209.84
"2017-05-19",185.14,201.43,210.27
"2017-05-22",185.1,201.41,210.24
"2017-05-23",185.41,201.91,210.93
"2017-05-24",185.67,202.21,211.36
"2017-05-25",185.93,202.63,211.96
"2017-05-26",186.21,203.08,212.66
"2017-05-29",186.21,203.07,212.64
"2017-05-30",186.11,202.79,212.15
"2017-05-31",186.05,202.57,211.73
"2017-06-01",186.42,203.34,213.06
"2017-06-02",186.84,203.88,213.76
"2017-06-05",186.85,203.95,213.93
"2017-06-06",186.79,203.67,213.31
"2017-06-07",186.76,203.73,213.52
"2017-06-08",186.74,203.76,213.66
"2017-06-09",186.97,204.17,214.21
"2017-06-12",186.34,203.04,212.37
"2017-06-13",186.76,203.68,213.37
"2017-06-14",186.7,203.3,212.4
"2017-06-15",186.45,203.02,212.11
"2017-06-16",186.68,203.37,212.64
"2017-06-19",187.25,204.46,214.4
"2017-06-20",187.32,204.43,214.17
"2017-06-21",187.07,204.02,213.56
"2017-06-22",187.01,203.98,213.48
"2017-06-23",186.98,203.8,213.2
"2017-06-26",187.34,204.35,213.93
"2017-06-27",186.26,202.78,211.58
"2017-06-28",186.05,202.46,211.2
"2017-06-29",185.07,201.02,208.93
"2017-06-30",185.03,201.17,209.16
"2017-07-03",185.22,201.68,210.14
"2017-07-04",185.11,201.49,209.76
"2017-07-05",185.21,201.6,209.99
"2017-07-06",184.32,200.34,208.08
"2017-07-07",184.43,200.64,208.63
"2017-07-10",184.8,201.14,209.36
"2017-07-11",184.53,200.61,208.54
"2017-07-12",185.41,201.91,210.5
"2017-07-13",185.61,202.38,211.18
"2017-07-14",185.73,202.42,211.2
"2017-07-17",185.95,202.72,211.61
"2017-07-18",185.65,201.96,210.2
"2017-07-19",186.38,203.21,212.3
"2017-07-20",186.16,202.72,211.4
"2017-07-21",185.91,202.1,210.14
"2017-07-24",185.85,202.15,210.36
"2017-07-25",185.5,201.85,210.06
"2017-07-26",185.92,202.39,210.79
"2017-07-27",185.92,202.33,210.66
"2017-07-28",185.18,201,208.53
"2017-07-31",184.95,200.6,207.77
"2017-08-01",185.15,200.73,207.88
"2017-08-02",184.91,200.26,207.08
"2017-08-03",185,200.25,206.9
"2017-08-04",185.27,200.84,207.98
"2017-08-07",185.43,201.08,208.32
"2017-08-08",185.46,201.19,208.59
"2017-08-09",185.32,200.77,207.85
"2017-08-10",184.71,199.61,206.07
"2017-08-11",184.3,198.82,204.87
"2017-08-14",184.82,199.81,206.59
"2017-08-15",184.8,199.94,206.81
"2017-08-16",185.41,200.82,208.13
"2017-08-17",185.13,200.26,207.09
"2017-08-18",184.78,199.64,206.15
"2017-08-21",184.64,199.28,205.48
"2017-08-22",185.07,200.16,207.09
"2017-08-23",184.83,199.63,206.15
"2017-08-24",184.84,199.69,206.28
"2017-08-25",184.85,199.6,206.14
"2017-08-28",184.63,199.16,205.39
"2017-08-29",184.17,198.22,203.66
"2017-08-30",184.73,199.23,205.45
"2017-08-31",185.43,200.36,207.19
"2017-09-01",185.72,201.05,208.37
"2017-09-04",185.57,200.79,207.9
"2017-09-05",185.43,200.16,206.62
"2017-09-06",185.07,199.73,206.1
"2017-09-07",185.14,199.62,205.83
"2017-09-08",184.95,199.41,205.52
"2017-09-11",185.44,200.43,207.36
"2017-09-12",185.48,200.79,208.07
"2017-09-13",185.68,201.15,208.5
"2017-09-14",185.71,201.2,208.63
"2017-09-15",185.45,200.78,207.89
"2017-09-18",185.56,201.04,208.26
"2017-09-19",185.46,200.85,207.89
"2017-09-20",185.42,200.89,207.9
"2017-09-21",185.3,200.73,207.75
"2017-09-22",185.29,200.61,207.45
"2017-09-25",185.68,201.1,208.12
"2017-09-26",185.92,201.57,208.93
"2017-09-27",185.98,202.01,209.96
"2017-09-28",186.11,202.18,210.16
"2017-09-29",186.39,202.7,210.89
"2017-10-02",186.89,203.59,212.36
"2017-10-03",186.98,203.74,212.62
"2017-10-04",187.22,204.13,213.1
"2017-10-05",187.42,204.55,213.82
"2017-10-06",187.31,204.45,213.74
"2017-10-09",187.28,204.34,213.5
"2017-10-10",187.26,204.26,213.38
"2017-10-11",187.16,204.07,213.06
"2017-10-12",187.32,204.26,213.29
"2017-10-13",187.6,204.49,213.57
"2017-10-16",187.82,204.93,214.26
"2017-10-17",187.92,205.02,214.33
"2017-10-18",187.75,204.93,214.34
"2017-10-19",187.25,203.97,212.67
"2017-10-20",187.34,204.34,213.51
"2017-10-23",187.44,204.41,213.42
"2017-10-24",187.16,204.13,213.12
"2017-10-25",186.76,203.52,212.16
"2017-10-26",187.51,204.88,214.34
"2017-10-27",188.61,206.63,217.08
"2017-10-30",188.44,206.33,216.52
"2017-10-31",188.75,206.55,216.67
"2017-11-01",188.99,206.98,217.38
