,Portfolio
2020-03-10,-0.01047525309336339
2020-03-11,-0.0007815275310836256
2020-03-12,-0.04579067121729241
2020-03-13,0.003055141579731968
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,-0.012851942649134696
2020-03-17,0.0013546056592415034
2020-03-18,-0.022320757552983572
2020-03-19,0.004689061419017593
2020-03-20,0.00902830910482022
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,-0.022823779193205884
2020-03-24,0.033910142003569455
2020-03-25,0.013059141398979124
2020-03-26,0.011483182693732497
2020-03-27,-0.007470885519666126
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.009814773817430567
2020-03-31,0.006430868167202508
2020-04-01,-0.018225384838803316
2020-04-02,0.003993787441757268
2020-04-03,-0.001546961325966878
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.018002065810830636
2020-04-07,0.01348021452384418
2020-04-08,-0.0008581235697940892
2020-04-09,0.012668193529917104
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,-0.00014135274577720125
2020-04-14,0.004311868240616468
2020-04-15,-0.006123310810810856
2020-04-16,0.0055945046384815456
2020-04-17,0.006549295774648023
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0028685370461065673
2020-04-21,-0.017789870238593686
2020-04-22,0.009304638113502461
2020-04-23,0.007529908515130135
2020-04-24,-0.0037717398896416343
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.00981560681483562
2020-04-28,0.004512948691244967
2020-04-29,0.009400055294442877
2020-04-30,-0.008970145165708043
2020-05-01,0.00013818835072210156
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,-0.014991364421416131
2020-05-05,0.014307757048674263
2020-05-06,-0.0034573364679850727
2020-05-07,0.006175409381071306
2020-05-08,0.0019998620784775767
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0006882312456986117
2020-05-12,-0.0005502063273729041
2020-05-13,-0.009977979631158762
2020-05-14,-0.005213039549593401
2020-05-15,0.0037031861375069752
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.015245388096066792
2020-05-19,-0.0009599561162919601
2020-05-20,0.002539464653397383
2020-05-21,-0.003765317998219886
2020-05-22,0.0017179769103903286
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.008643753858818659
2020-05-26,-0.00013602666122569662
2020-05-27,-0.00047615808448397967
2020-05-28,0.006873553831495682
2020-05-29,-0.00851639067252441
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.006544413388779091
2020-06-02,0.001490010159160171
2020-06-03,0.0062893081761006275
2020-06-04,-0.004502688172043134
2020-06-05,0.01235401336663755
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.001400373432915325
2020-06-09,-0.0028634214556834126
2020-06-10,-0.001202083611593463
2020-06-11,-0.01611393420700724
2020-06-12,-0.0006116207951070152
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,-0.0033319733442133126
2020-06-16,0.016237975028996265
2020-06-17,0.0027526015441425855
2020-06-18,-0.0014729512587039473
2020-06-19,0.0040901166689018
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,-0.005609348914858092
2020-06-23,0.0036935061446512485
2020-06-24,-0.011909541014318181
2020-06-25,0.002640845070422504
2020-06-26,-0.0016883906260551917
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0005411987552430553
2020-06-30,0.0035158891142663684
2020-07-01,0.0022234200242556845
2020-07-02,0.008336134453781563
2020-07-03,-0.003000200013334342
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.006152200080246084
2020-07-07,0.0004652399308786581
2020-07-08,-0.0053145552381586025
2020-07-09,-0.000801442596673807
2020-07-10,0.003876746206804338
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0069245622211864255
2020-07-14,-0.008463929114593705
2020-07-15,0.007335778592864495
2020-07-16,-0.00238331678252246
2020-07-17,0.0016590351051828378
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,0.003180071551609931
2020-07-21,0.0036983225465592184
2020-07-22,-0.004803263587314088
2020-07-23,0.0015206611570246498
2020-07-24,-0.009770266701874752
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,-0.0029333333333333433
2020-07-28,0.0037443166622090907
2020-07-29,-0.0011324273914202765
2020-07-30,-0.003934644881627092
2020-07-31,-0.0015399035886449752
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.010125393951585737
2020-08-04,0.0013276686139140903
2020-08-05,-0.0015247944842216032
2020-08-06,0.000929553150521123
2020-08-07,0.0035820895522387097
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0013219644391566643
2020-08-11,0.0027064492705788368
2020-08-12,0.0011849901250824413
2020-08-13,-0.0021699105733825608
2020-08-14,-0.0020428336079078013
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.0009244585314316378
2020-08-18,-0.0013854070457844925
2020-08-19,0.002642531545220317
2020-08-20,-0.0015154510113989383
2020-08-21,0.0030355021776429236
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.004407894736842
2020-08-25,-0.0009170105456212108
2020-08-26,0.003081361043729025
2020-08-27,0.0024183006535947182
2020-08-28,-0.003846906174610476
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,-0.0015708862416546898
2020-09-01,0.002687819588304663
2020-09-02,0.010264792415822344
2020-09-03,-0.00867201656743466
2020-09-04,-0.011620315968142059
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.0063408190224572
2020-09-08,-0.007613546862693776
2020-09-09,0.004761904761904745
2020-09-10,-0.0018430753027909308
2020-09-11,-0.0024399894486941687
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.004363059430158023
2020-09-15,0.004080826696504891
2020-09-16,0.0015077023926581834
2020-09-17,-0.005890823406205059
2020-09-18,-0.004740584672109582
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,-0.009790949986768882
2020-09-22,0.005745590593265515
2020-09-23,0.0037863690713433318
2020-09-24,-0.005625041360598382
2020-09-25,0.0033941168641022923
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,0.009882602639782245
2020-09-29,-0.0037435964797056798
2020-09-30,0.0020436416375502198
2020-10-01,0.0014473684210525306
2020-10-02,-0.0018394429115753397
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0028958799526128676
2020-10-06,0.0009187557422234427
2020-10-07,0.0003278258589036742
2020-10-08,0.0045880579406174515
2020-10-09,0.002479284922032976
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,0.006768630003254117
2020-10-13,0.0026504622147520696
2020-10-14,-0.0018052869116699233
2020-10-15,-0.00516729104766811
2020-10-16,0.004869497467861361
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,-0.007494992569619385
2020-10-20,-0.0036455959898443746
2020-10-21,-0.0029402156158119253
2020-10-22,-0.0009174311926604117
2020-10-23,0.0025580480125932947
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,-0.007131174353941838
2020-10-27,0.0007907221929361885
2020-10-28,-0.010402949697129182
2020-10-29,0.0024617431803057865
2020-10-30,-0.004513174487289939
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,0.007333822254816935
2020-11-03,0.007876100337547154
2020-11-04,0.0128710270554242
2020-11-05,0.003954875518672019
2020-11-06,-0.003551824346141319
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.015165262475696606
2020-11-10,-0.007213993871297175
2020-11-11,0.006687672818468382
2020-11-12,-0.002682848930054438
2020-11-13,-6.404918977764851e-05
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,0.0077504483730463924
2020-11-17,-0.0009534100298735915
2020-11-18,0.0014632904949738457
2020-11-19,-0.0039387586557397825
2020-11-20,0.002742521844505408
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,-0.0009540770894288508
2020-11-24,0.00687591519704589
2020-11-25,-0.0012646221941196023
2020-11-26,0.0009496676163343043
2020-11-27,0.00018975332068316142
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,-0.0053753241004236285
2020-12-01,0.0038784333672430282
2020-12-02,-0.002976755969345768
2020-12-03,0.0008893406174566021
2020-12-04,0.0016501650165015036
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,0.0011405398555317525
2020-12-08,0.001962025316455618
2020-12-09,0.0006948392394667824
2020-12-10,-0.0024618103774775024
2020-12-11,-0.0026577232171105525
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,0.0024110145295348495
2020-12-15,-0.0005063611620989006
2020-12-16,0.0029130517383320065
2020-12-17,0.00018942981625302835
2020-12-18,-0.0011994949494948948
2020-12-19,0.0
2020-12-20,0.0
2020-12-21,-0.0053726060299601475
2020-12-22,0.004956786985256478
2020-12-23,0.0011382319463766333
2020-12-24,0.0005684689236988838
2020-12-25,0.0
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,0.002966984407549944
2020-12-29,0.0006923464249748434
2020-12-30,-0.0011950437134410352
2020-12-31,-0.00044080604534013634
