Date,0
2019-12-31,0.0
2020-01-02,0.6481204506929794
2020-01-03,0.4613378798515866
2020-01-06,0.7111378205128194
2020-01-07,0.5112269446671869
2020-01-08,0.7596201899050525
2020-01-09,0.9750273604616444
2020-01-10,0.9980039920159722
2020-01-13,1.0612973616346055
2020-01-14,0.7127301524450624
2020-01-15,0.780786716742421
2020-01-16,0.6854680767724108
2020-01-17,0.8014073494917895
2020-01-21,1.0207086073216187
2020-01-22,1.1694182389937025
2020-01-23,1.0491224629865847
2020-01-24,1.198731919952456
2020-01-27,1.2389202256245069
2020-01-28,1.3471709410238564
2020-01-29,1.5815815815815704
2020-01-30,1.6981320547397871
2020-01-31,1.8752547900529937
2020-02-03,1.9540346258985597
2020-02-04,2.005387608500442
2020-02-05,1.7012488936965386
2020-02-06,2.0755459374385277
2020-02-07,2.3502578341927816
2020-02-10,2.665876777251186
2020-02-11,2.2379269729092988
2020-02-12,2.2031585104308915
2020-02-13,2.175822031417707
2020-02-14,2.3217247097844007
2020-02-18,2.377923475878263
2020-02-19,2.496099843993771
2020-02-20,2.106700477908907
2020-02-21,1.9783464566929254
2020-02-24,1.674786845310594
2020-02-25,2.027097993908211
2020-02-26,2.619022373025137
2020-02-27,2.2905831581276903
2020-02-28,2.952689855720836
2020-03-02,3.447161477970484
2020-03-03,3.0604353110153637
2020-03-04,3.316326530612246
2020-03-05,3.5938705765626855
2020-03-06,4.018007878446839
2020-03-09,4.990757855822547
2020-03-10,5.349165295085823
2020-03-11,5.9276749099043125
2020-03-12,6.551485832757442
2020-03-13,6.9803119406801395
2020-03-16,8.313953488372094
2020-03-17,8.03301237964238
2020-03-18,9.710166249816087
2020-03-19,9.6551724137931
2020-03-20,10.27143738433065
2020-03-23,11.43451143451144
2020-03-24,9.796272214997837
2020-03-25,8.710359408033819
2020-03-26,8.796481407437007
2020-03-27,8.791208791208804
2020-03-30,9.449872841654393
2020-03-31,9.86088379705401
2020-04-01,10.357194089800625
2020-04-02,11.142493998022873
2020-04-03,11.340798162503596
2020-04-06,10.476444681702922
2020-04-07,9.690230341540907
2020-04-08,8.873633358759214
2020-04-09,8.026838966202776
2020-04-13,9.410718821437648
2020-04-14,9.73768869091809
2020-04-15,10.981846075172585
2020-04-16,11.506008693428793
2020-04-17,10.401774710377133
2020-04-20,10.733610167358743
2020-04-21,10.602721970187945
2020-04-22,10.966921119592875
2020-04-23,10.86818355154442
2020-04-24,10.814536340852143
2020-04-27,9.282494822755494
2020-04-28,7.30593607305936
2020-04-29,6.410405295552191
2020-04-30,8.20023837902264
2020-05-01,9.28650921231604
2020-05-04,9.502038798962054
2020-05-05,10.012300123001229
2020-05-06,10.869836515662069
2020-05-07,10.22434718646561
2020-05-08,9.069212410501205
2020-05-11,10.385219176427963
2020-05-12,11.098710317460325
2020-05-13,12.429739397036288
2020-05-14,12.039250220153486
2020-05-15,12.343043696634858
2020-05-18,9.763067031789507
2020-05-19,10.165399010020536
2020-05-20,10.030827602561065
2020-05-21,9.7534833869239
2020-05-22,9.86435030937647
2020-05-26,7.733978792070073
2020-05-27,6.692160611854692
2020-05-28,7.577823221995006
2020-05-29,8.227127901684117
2020-06-01,7.400742323698117
2020-06-02,6.93025322079075
2020-06-03,5.4930795847750735
2020-06-04,4.690693921463152
2020-06-05,3.548454036107085
2020-06-08,2.3507954200020276
2020-06-09,4.188318436915406
2020-06-10,6.222695791156108
2020-06-11,7.5558099599313255
2020-06-12,6.700336700336695
2020-06-15,6.527531083481342
2020-06-16,6.361461505002186
2020-06-17,7.115363466402735
2020-06-18,6.783561643835623
2020-06-19,7.72823307016568
2020-06-22,8.297234255248242
2020-06-23,8.676356374126271
2020-06-24,9.523809523809511
2020-06-25,9.574105621805806
2020-06-26,9.193137027590993
