Date,IWDA,VG_GB
2020-04-23,0.45563487818679316,0.544365121813207
2020-04-24,0.4614667283965516,0.5385332716034484
2020-04-25,0.46420402667608934,0.5357959733239106
2020-04-26,0.4614421501774098,0.5385578498225901
2020-04-27,0.4614421501774098,0.5385578498225901
2020-04-28,0.4614421501774098,0.5385578498225901
2020-04-29,0.46753915891444237,0.5324608410855576
2020-04-30,0.4687209061756491,0.5312790938243509
2020-05-01,0.47324815692030553,0.5267518430796945
2020-05-02,0.4679440917384945,0.5320559082615055
2020-05-03,0.46787567766228555,0.5321243223377145
2020-05-04,0.46787567766228555,0.5321243223377145
2020-05-05,0.46787567766228555,0.5321243223377145
2020-05-06,0.4602030590616378,0.5397969409383623
2020-05-07,0.46804720348180523,0.5319527965181948
2020-05-08,0.4677905910433101,0.5322094089566899
2020-05-09,0.4699962560999634,0.5300037439000366
2020-05-10,0.47161499428515025,0.5283850057148498
2020-05-11,0.47161499428515025,0.5283850057148498
2020-05-12,0.47161499428515025,0.5283850057148498
2020-05-13,0.47304413464891737,0.5269558653510826
2020-05-14,0.47204336603880453,0.5279566339611954
2020-05-15,0.4659641624795362,0.5340358375204638
2020-05-16,0.46282668903370583,0.5371733109662942
2020-05-17,0.46504611308892174,0.5349538869110781
2020-05-18,0.46504611308892174,0.5349538869110781
2020-05-19,0.46504611308892174,0.5349538869110781
2020-05-20,0.47391201632550095,0.5260879836744992
2020-05-21,0.47255502716918824,0.5274449728308117
2020-05-22,0.4729914635734305,0.5270085364265694
2020-05-23,0.4701266073671721,0.529873392632828
2020-05-24,0.4707455171218885,0.5292544828781115
2020-05-25,0.4707455171218885,0.5292544828781115
2020-05-26,0.4707455171218885,0.5292544828781115
2020-05-27,0.47521268197980454,0.5247873180201954
2020-05-28,0.47586580789516575,0.5241341921048341
2020-05-29,0.4750177647854871,0.5249822352145129
2020-05-30,0.47835373756830973,0.5216462624316903
2020-05-31,0.4731693954661624,0.5268306045338377
2020-06-01,0.4731693954661624,0.5268306045338377
2020-06-02,0.4731693954661624,0.5268306045338377
2020-06-03,0.47707897300748786,0.5229210269925122
2020-06-04,0.47765172072143075,0.5223482792785693
2020-06-05,0.48205457295711557,0.5179454270428844
2020-06-06,0.4800588517902068,0.5199411482097932
2020-06-07,0.4870229186185675,0.5129770813814325
2020-06-08,0.4870229186185675,0.5129770813814325
2020-06-09,0.4870229186185675,0.5129770813814325
2020-06-10,0.48670279512382614,0.5132972048761738
2020-06-11,0.48452053560878044,0.5154794643912195
2020-06-12,0.4828625333555703,0.5171374666444296
2020-06-13,0.4731434782769915,0.5268565217230086
2020-06-14,0.47313423856334996,0.52686576143665
2020-06-15,0.47313423856334996,0.52686576143665
2020-06-16,0.47313423856334996,0.52686576143665
2020-06-17,0.4714219690438569,0.528578030956143
2020-06-18,0.4797523683181114,0.5202476316818885
2020-06-19,0.480854616998403,0.519145383001597
2020-06-20,0.47964651584320567,0.5203534841567944
2020-06-21,0.4815826848687017,0.5184173151312983
2020-06-22,0.4815826848687017,0.5184173151312983
2020-06-23,0.4815826848687017,0.5184173151312983
2020-06-24,0.4783189972863412,0.5216810027136587
2020-06-25,0.4809047199583188,0.5190952800416813
2020-06-26,0.47398551038267744,0.5260144896173224
2020-06-27,0.47511098183885686,0.5248890181611431
2020-06-28,0.4736486705617783,0.5263513294382217
2020-06-29,0.4736486705617783,0.5263513294382217
2020-06-30,0.4736486705617783,0.5263513294382217
2020-07-01,0.47400525555200684,0.5259947444479932
2020-07-02,0.47606605282555897,0.5239339471744411
2020-07-03,0.47793951958177483,0.5220604804182253
2020-07-04,0.4813166002137027,0.5186833997862973
2020-07-05,0.47962085456283143,0.5203791454371685
2020-07-06,0.47962085456283143,0.5203791454371685
2020-07-07,0.47962085456283143,0.5203791454371685
2020-07-08,0.48277462684402156,0.5172253731559784
2020-07-09,0.4822513978804208,0.5177486021195793
2020-07-10,0.4793778929596471,0.5206221070403529
2020-07-11,0.47806193837944827,0.5219380616205517
2020-07-12,0.4803407057416765,0.5196592942583236
2020-07-13,0.4803407057416765,0.5196592942583236
2020-07-14,0.4803407057416765,0.5196592942583236
2020-07-15,0.48436556915101153,0.5156344308489884
2020-07-16,0.47943528085851533,0.5205647191414847
2020-07-17,0.4832697371069272,0.5167302628930727
2020-07-18,0.4813442380505175,0.5186557619494825
2020-07-19,0.48224207747888165,0.5177579225211184
2020-07-20,0.48224207747888165,0.5177579225211184
2020-07-21,0.48224207747888165,0.5177579225211184
2020-07-22,0.4832341149313571,0.516765885068643
2020-07-23,0.48458333247850444,0.5154166675214955
2020-07-24,0.4814341618431272,0.5185658381568727
2020-07-25,0.48171536385948627,0.5182846361405138
2020-07-26,0.4770777409884377,0.5229222590115622
2020-07-27,0.4770777409884377,0.5229222590115622
2020-07-28,0.4770777409884377,0.5229222590115622
2020-07-29,0.4753470062332517,0.5246529937667483
2020-07-30,0.4768339292191036,0.5231660707808964
2020-07-31,0.4762033977249039,0.5237966022750961
2020-08-01,0.4733290660326081,0.526670933967392
2020-08-02,0.47252413825545975,0.5274758617445402
2020-08-03,0.47252413825545975,0.5274758617445402
2020-08-04,0.47252413825545975,0.5274758617445402
2020-08-05,0.47798804623681035,0.5220119537631897
2020-08-06,0.4775898805244953,0.5224101194755046
2020-08-07,0.47768937448162446,0.5223106255183756
2020-08-08,0.47740227507755945,0.5225977249224406
2020-08-09,0.4797774659548724,0.5202225340451276
2020-08-10,0.4797774659548724,0.5202225340451276
2020-08-11,0.4797774659548724,0.5202225340451276
2020-08-12,0.4804450732359427,0.5195549267640573
2020-08-13,0.4831563566013796,0.5168436433986204
2020-08-14,0.48492412601140544,0.5150758739885946
2020-08-15,0.48478317094087114,0.5152168290591288
2020-08-16,0.4840971729479893,0.5159028270520106
2020-08-17,0.4840971729479893,0.5159028270520106
2020-08-18,0.4840971729479893,0.5159028270520106
2020-08-19,0.4839639980622886,0.5160360019377114
2020-08-20,0.48289229488983143,0.5171077051101686
2020-08-21,0.48435326074954166,0.5156467392504583
2020-08-22,0.4830559802687331,0.5169440197312669
2020-08-23,0.48447064181039434,0.5155293581896058
2020-08-24,0.48447064181039434,0.5155293581896058
2020-08-25,0.48447064181039434,0.5155293581896058
2020-08-26,0.486779321441892,0.513220678558108
2020-08-27,0.4875901598250349,0.5124098401749652
2020-08-28,0.48972340584337914,0.5102765941566209
2020-08-29,0.4919809197909014,0.5080190802090986
2020-08-30,0.4900193645933805,0.5099806354066194
2020-08-31,0.4900193645933805,0.5099806354066194
2020-09-01,0.4900193645933805,0.5099806354066194
2020-09-02,0.4889196523726337,0.5110803476273663
2020-09-03,0.48929714727344487,0.5107028527265551
2020-09-04,0.4929245622102032,0.5070754377897968
2020-09-05,0.4880599673294081,0.5119400326705918
2020-09-06,0.4833924619336841,0.5166075380663159
2020-09-07,0.4833924619336841,0.5166075380663159
2020-09-08,0.4833924619336841,0.5166075380663159
2020-09-09,0.487139326752651,0.5128606732473491
2020-09-10,0.4824100551971802,0.5175899448028197
2020-09-11,0.48530629627539207,0.5146937037246079
2020-09-12,0.4845094082653328,0.5154905917346672
2020-09-13,0.482343883819942,0.517656116180058
2020-09-14,0.482343883819942,0.517656116180058
2020-09-15,0.482343883819942,0.517656116180058
2020-09-16,0.48424317796097116,0.5157568220390288
2020-09-17,0.48628324247760846,0.5137167575223915
2020-09-18,0.48704963788884953,0.5129503621111505
2020-09-19,0.4836990215923042,0.5163009784076958
2020-09-20,0.48156737812290756,0.5184326218770925
2020-09-21,0.48156737812290756,0.5184326218770925
2020-09-22,0.48156737812290756,0.5184326218770925
2020-09-23,0.47590766775891624,0.5240923322410838
2020-09-24,0.47910082059906633,0.5208991794009337
2020-09-25,0.4812014638636705,0.5187985361363294
2020-09-26,0.4784448870723794,0.5215551129276207
2020-09-27,0.4802073453421361,0.5197926546578638
2020-09-28,0.4802073453421361,0.5197926546578638
2020-09-29,0.4802073453421361,0.5197926546578638
2020-09-30,0.4853558370338364,0.5146441629661636
2020-10-01,0.48294670005503637,0.5170532999449636
2020-10-02,0.4847871935342014,0.5152128064657986
2020-10-03,0.48517469421886694,0.5148253057811332
2020-10-04,0.4843564106523647,0.5156435893476352
2020-10-05,0.4843564106523647,0.5156435893476352
2020-10-06,0.4843564106523647,0.5156435893476352
2020-10-07,0.4860791429745793,0.5139208570254207
2020-10-08,0.4869816927019184,0.5130183072980815
2020-10-09,0.487702698560291,0.512297301439709
2020-10-10,0.48933778271550815,0.5106622172844919
2020-10-11,0.4903617465136289,0.5096382534863712
2020-10-12,0.4903617465136289,0.5096382534863712
2020-10-13,0.4903617465136289,0.5096382534863712
2020-10-14,0.4935847934725511,0.506415206527449
2020-10-15,0.493966972510261,0.5060330274897389
2020-10-16,0.4927802268841392,0.5072197731158608
2020-10-17,0.4899524775926029,0.5100475224073971
2020-10-18,0.4922714753361862,0.5077285246638138
2020-10-19,0.4922714753361862,0.5077285246638138
2020-10-20,0.4922714753361862,0.5077285246638138
2020-10-21,0.48877373206552577,0.5112262679344743
2020-10-22,0.48758900511627423,0.5124109948837258
2020-10-23,0.4865763635499883,0.5134236364500118
2020-10-24,0.48722957921393206,0.5127704207860678
2020-10-25,0.48812914171977323,0.5118708582802268
2020-10-26,0.48812914171977323,0.5118708582802268
2020-10-27,0.48812914171977323,0.5118708582802268
2020-10-28,0.4837867053063769,0.516213294693623
2020-10-29,0.48322368100281715,0.5167763189971829
2020-10-30,0.4779901286327217,0.5220098713672783
2020-10-31,0.47979236092447397,0.520207639075526
2020-11-01,0.4783604143762049,0.5216395856237951
2020-11-02,0.4783604143762049,0.5216395856237951
2020-11-03,0.4783604143762049,0.5216395856237951
2020-11-04,0.4815872748083273,0.5184127251916727
2020-11-05,0.485920350500999,0.5140796494990009
2020-11-06,0.4903719691860563,0.5096280308139436
2020-11-07,0.49182474245226765,0.5081752575477324
2020-11-08,0.490972274493777,0.509027725506223
2020-11-09,0.490972274493777,0.509027725506223
