"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 28, 2017","234.84","235.23","235.23","234.84","0.62K","-0.25%"
"Dec 27, 2017","235.44","234.67","235.52","234.67","0.09K","0.06%"
"Dec 22, 2017","235.30","235.28","235.41","235.22","0.18K","-0.02%"
"Dec 21, 2017","235.34","235.37","235.48","235.20","12.65K","-0.00%"
"Dec 20, 2017","235.35","235.66","235.66","235.00","5.34K","-0.08%"
"Dec 19, 2017","235.54","236.34","236.35","235.54","0.21K","-0.34%"
"Dec 18, 2017","236.35","236.50","236.50","236.35","0.55K","0.01%"
"Dec 15, 2017","236.32","236.60","236.64","236.32","0.16K","0.03%"
"Dec 14, 2017","236.25","236.55","236.55","236.00","0.33K","-0.02%"
"Dec 13, 2017","236.29","236.94","236.94","236.09","0.27K","-0.14%"
"Dec 12, 2017","236.63","236.95","236.96","236.63","13.00K","-0.11%"
"Dec 11, 2017","236.88","236.90","237.02","236.82","0.61K","-0.04%"
"Dec 08, 2017","236.98","236.90","237.09","236.90","7.82K","0.00%"
"Dec 07, 2017","236.97","236.99","236.99","236.86","0.14K","0.10%"
"Dec 06, 2017","236.73","237.00","237.00","236.73","0.51K","0.05%"
"Dec 05, 2017","236.61","236.51","236.61","236.51","0.52K","0.03%"
"Dec 04, 2017","236.54","236.44","236.54","236.44","0.19K","-0.08%"
"Dec 01, 2017","236.72","236.17","236.72","236.17","12.03K","0.26%"
"Nov 30, 2017","236.10","236.02","236.10","235.84","0.74K","0.14%"
"Nov 29, 2017","235.78","235.80","235.80","235.78","0.33K","-0.17%"
"Nov 28, 2017","236.19","236.19","236.22","236.12","0.09K","0.05%"
"Nov 27, 2017","236.07","236.13","236.13","235.25","8.40K","0.09%"
"Nov 24, 2017","235.85","235.65","235.95","235.65","0.31K","-0.08%"
"Nov 23, 2017","236.04","236.21","236.21","236.04","0.10K","-0.05%"
"Nov 22, 2017","236.16","236.30","236.30","235.85","30.22K","-0.03%"
"Nov 21, 2017","236.22","236.25","236.40","236.16","4.50K","0.06%"
"Nov 20, 2017","236.08","235.94","236.08","235.94","10.51K","0.03%"
"Nov 17, 2017","236.02","235.86","236.02","235.86","0.48K","0.02%"
"Nov 16, 2017","235.97","235.91","235.97","235.91","0.03K","0.03%"
"Nov 15, 2017","235.91","236.09","236.09","235.91","0.02K","0.06%"
"Nov 14, 2017","235.78","235.63","235.88","235.60","3.35K","0.08%"
"Nov 13, 2017","235.60","235.62","235.88","235.52","1.27K","0.03%"
"Nov 10, 2017","235.54","235.59","235.70","235.54","2.54K","-0.11%"
"Nov 09, 2017","235.79","235.72","235.79","235.67","0.26K","-0.30%"
"Nov 08, 2017","236.49","236.74","236.74","236.26","25.36K","-0.10%"
"Nov 07, 2017","236.72","236.21","236.79","236.21","0.02K","0.20%"
"Nov 06, 2017","236.24","236.30","236.37","236.14","20.53K","0.10%"
"Nov 03, 2017","236.01","236.01","236.01","236.01","-","-0.06%"
"Nov 02, 2017","236.16","235.67","236.16","235.63","0.89K","0.09%"
"Nov 01, 2017","235.94","236.08","236.08","235.94","0.10K","0.06%"
"Oct 30, 2017","235.79","235.24","235.96","235.24","3.02K","0.16%"
"Oct 27, 2017","235.41","235.03","235.41","235.03","0.05K","0.17%"
"Oct 26, 2017","235.00","234.44","235.07","234.25","0.26K","0.29%"
"Oct 25, 2017","234.32","234.43","234.43","234.22","0.05K","0.00%"
"Oct 24, 2017","234.32","234.43","234.43","234.32","0.25K","-0.17%"
"Oct 23, 2017","234.73","234.83","234.83","234.73","0.25K","0.12%"
"Oct 20, 2017","234.44","234.70","234.70","234.39","0.46K","-0.17%"
"Oct 19, 2017","234.84","234.82","234.91","234.58","20.03K","0.03%"
"Oct 18, 2017","234.77","235.34","235.34","234.65","0.21K","-0.18%"
"Oct 17, 2017","235.20","235.07","235.28","235.07","1.69K","0.09%"
"Oct 16, 2017","234.99","234.51","235.03","234.51","0.04K","0.14%"
"Oct 13, 2017","234.66","234.28","234.66","234.28","0.14K","0.20%"
"Oct 12, 2017","234.20","233.99","234.20","233.99","0.15K","0.12%"
"Oct 11, 2017","233.91","233.76","234.09","233.70","0.37K","-0.01%"
"Oct 10, 2017","233.93","233.84","234.05","233.84","0.03K","-0.01%"
"Oct 09, 2017","233.95","234.00","234.10","233.95","2.32K","0.08%"
"Oct 06, 2017","233.77","233.80","233.80","233.39","1.16K","-0.02%"
"Oct 05, 2017","233.81","233.81","233.81","233.81","-","0.05%"
"Oct 04, 2017","233.69","234.12","234.12","233.68","12.23K","-0.09%"
"Oct 02, 2017","233.90","233.47","234.13","233.47","0.50K","-0.08%"
"Sep 29, 2017","234.09","234.28","234.28","234.09","11.00K","0.05%"
"Sep 28, 2017","233.98","233.98","233.98","233.98","-","-0.00%"
"Sep 27, 2017","233.99","233.76","233.99","233.76","0.07K","-0.17%"
"Sep 26, 2017","234.38","234.24","234.38","234.18","0.57K","0.01%"
"Sep 25, 2017","234.36","234.22","234.36","234.19","0.97K","0.18%"
"Sep 22, 2017","233.95","233.85","234.14","233.85","0.07K","0.00%"
"Sep 21, 2017","233.94","233.90","233.94","233.65","0.31K","-0.12%"
"Sep 20, 2017","234.23","234.22","234.23","234.11","0.53K","0.03%"
"Sep 19, 2017","234.16","234.17","234.27","234.16","0.05K","0.06%"
"Sep 18, 2017","234.01","234.15","234.38","234.01","0.83K","-0.02%"
"Sep 15, 2017","234.05","233.94","234.18","233.94","0.04K","-0.13%"
"Sep 14, 2017","234.36","234.37","234.38","234.28","8.19K","-0.00%"
"Sep 13, 2017","234.37","234.66","234.66","234.37","20.10K","-0.05%"
"Sep 12, 2017","234.49","235.19","235.19","234.49","0.43K","-0.24%"
"Sep 11, 2017","235.05","235.16","235.16","234.99","0.47K","-0.08%"
"Sep 08, 2017","235.23","235.30","235.30","235.07","0.57K","-0.13%"
"Sep 07, 2017","235.53","234.75","235.53","234.75","0.14K","0.28%"
"Sep 06, 2017","234.87","234.94","235.11","234.87","1.01K","-0.11%"
"Sep 05, 2017","235.13","234.71","235.13","234.71","0.14K","0.07%"
"Sep 04, 2017","234.97","234.46","234.97","234.46","10.10K","0.19%"
"Sep 01, 2017","234.53","234.64","234.81","234.29","0.05K","-0.06%"
"Aug 31, 2017","234.67","234.67","234.67","234.67","-","0.09%"
"Aug 30, 2017","234.46","234.43","234.56","234.43","0.20K","-0.06%"
"Aug 29, 2017","234.60","234.55","234.60","234.42","0.25K","0.11%"
"Aug 28, 2017","234.34","234.24","234.34","234.24","0.02K","0.09%"
"Aug 25, 2017","234.14","234.14","234.14","234.00","0.07K","-0.03%"
"Aug 24, 2017","234.22","234.12","234.28","234.10","0.91K","0.01%"
"Aug 23, 2017","234.20","234.06","234.20","234.06","0.36K","0.03%"
"Aug 22, 2017","234.13","234.17","234.17","234.13","0.00K","-0.06%"
"Aug 21, 2017","234.28","234.12","234.28","234.12","3.91K","0.03%"
"Aug 18, 2017","234.20","234.14","234.41","234.11","13.16K","0.06%"
"Aug 17, 2017","234.07","234.10","234.15","234.07","8.10K","0.04%"
"Aug 16, 2017","233.98","233.67","234.03","233.67","0.03K","0.01%"
"Aug 15, 2017","233.96","234.26","234.26","233.88","0.03K","-0.15%"
"Aug 14, 2017","234.31","234.25","234.31","234.15","0.11K","-0.00%"
"Aug 11, 2017","234.32","234.36","234.44","234.30","0.88K","0.11%"
"Aug 10, 2017","234.06","234.16","234.22","234.06","12.90K","-0.03%"
"Aug 09, 2017","234.13","234.06","234.13","234.06","0.03K","0.15%"
"Aug 08, 2017","233.77","233.90","233.90","233.65","0.39K","-0.07%"
"Aug 07, 2017","233.94","233.82","233.94","233.82","0.39K","0.09%"
"Aug 04, 2017","233.73","233.72","233.73","233.70","0.03K","-0.10%"
"Aug 03, 2017","233.96","233.70","233.96","233.70","14.22K","0.07%"
"Aug 02, 2017","233.80","233.66","233.89","233.66","2.31K","-0.01%"
"Aug 01, 2017","233.82","233.34","233.82","233.26","0.03K","0.27%"
"Jul 31, 2017","233.18","233.28","233.28","232.96","0.32K","0.04%"
"Jul 28, 2017","233.08","233.25","233.25","232.80","1.72K","-0.03%"
"Jul 27, 2017","233.16","233.08","233.16","233.04","0.14K","0.14%"
"Jul 26, 2017","232.84","232.72","232.84","232.72","1.02K","0.04%"
"Jul 25, 2017","232.75","233.30","233.30","232.58","0.63K","-0.18%"
"Jul 24, 2017","233.18","233.38","233.38","233.18","0.25K","0.00%"
"Jul 21, 2017","233.17","233.17","233.17","233.17","-","0.09%"
"Jul 20, 2017","232.95","232.42","232.95","232.37","0.27K","0.21%"
"Jul 19, 2017","232.47","232.39","232.57","232.39","0.79K","0.04%"
"Jul 18, 2017","232.37","232.11","232.48","232.10","1.47K","0.14%"
"Jul 17, 2017","232.05","231.88","232.15","231.88","0.15K","0.15%"
"Jul 14, 2017","231.70","231.85","231.85","231.70","0.51K","0.03%"
"Jul 13, 2017","231.63","232.22","232.22","231.63","1.08K","-0.17%"
"Jul 12, 2017","232.02","231.91","232.02","231.91","0.13K","0.22%"
"Jul 11, 2017","231.51","231.61","231.77","231.48","1.31K","-0.09%"
"Jul 10, 2017","231.73","231.72","231.83","231.72","0.75K","0.17%"
"Jul 07, 2017","231.34","231.61","231.61","231.34","13.26K","-0.06%"
"Jul 06, 2017","231.48","232.46","232.54","231.48","0.70K","-0.49%"
"Jul 05, 2017","232.63","232.67","232.82","232.48","2.57K","-0.06%"
"Jul 04, 2017","232.76","232.81","232.93","232.75","0.37K","0.08%"
"Jul 03, 2017","232.57","232.75","232.91","232.45","12.02K","0.04%"
"Jun 30, 2017","232.47","232.76","232.76","232.47","0.06K","-0.06%"
"Jun 29, 2017","232.60","233.18","233.18","232.48","11.39K","-0.48%"
"Jun 28, 2017","233.73","233.46","233.73","233.25","0.03K","0.09%"
"Jun 27, 2017","233.52","234.85","234.85","233.52","0.33K","-0.55%"
"Jun 26, 2017","234.82","234.90","235.08","234.82","0.60K","-0.01%"
"Jun 23, 2017","234.85","234.90","234.93","234.85","0.53K","-0.03%"
"Jun 22, 2017","234.91","235.11","235.11","234.91","0.86K","0.00%"
"Jun 21, 2017","234.91","234.85","235.06","234.85","0.26K","0.00%"
"Jun 20, 2017","234.90","234.92","234.92","234.83","1.20K","0.12%"
"Jun 19, 2017","234.62","234.85","235.04","234.62","1.19K","0.01%"
"Jun 16, 2017","234.59","234.29","234.62","234.29","8.03K","0.04%"
"Jun 15, 2017","234.50","234.93","234.93","234.25","12.05K","-0.35%"
"Jun 14, 2017","235.33","234.97","235.33","234.93","5.89K","0.13%"
"Jun 13, 2017","235.02","234.75","235.09","234.74","12.38K","0.02%"
"Jun 12, 2017","234.98","235.11","235.11","234.98","4.04K","0.12%"
"Jun 09, 2017","234.71","234.81","234.82","234.65","0.21K","0.11%"
"Jun 08, 2017","234.45","234.04","234.45","234.04","0.00K","0.21%"
"Jun 07, 2017","233.95","234.02","234.02","233.88","0.36K","-0.02%"
"Jun 06, 2017","233.99","234.08","234.12","233.98","2.50K","0.03%"
"Jun 02, 2017","233.92","233.60","233.93","233.60","13.60K","0.12%"
"Jun 01, 2017","233.65","233.80","233.80","233.52","0.16K","-0.03%"
"May 31, 2017","233.73","233.93","234.42","233.73","0.51K","-0.03%"
"May 30, 2017","233.80","233.70","233.80","233.53","2.20K","-0.03%"
"May 29, 2017","233.87","233.66","233.87","233.57","0.71K","0.03%"
"May 26, 2017","233.81","233.72","233.84","233.67","0.78K","0.10%"
"May 25, 2017","233.58","233.45","233.58","233.45","0.28K","0.14%"
"May 24, 2017","233.26","233.37","233.37","233.08","0.48K","-0.01%"
"May 23, 2017","233.29","233.25","233.29","233.14","1.81K","0.02%"
"May 22, 2017","233.24","233.61","233.61","233.24","1.27K","-0.11%"
"May 19, 2017","233.49","233.77","233.78","233.46","1.09K","-0.02%"
"May 18, 2017","233.53","233.73","233.73","233.40","0.65K","0.10%"
"May 17, 2017","233.29","232.85","233.34","232.75","2.55K","0.28%"
"May 16, 2017","232.65","232.44","232.65","232.44","0.77K","0.08%"
"May 15, 2017","232.46","232.34","232.65","232.34","1.32K","-0.09%"
"May 12, 2017","232.66","232.37","232.66","232.37","1.70K","0.19%"
"May 11, 2017","232.21","232.08","232.41","232.08","0.45K","-0.07%"
"May 10, 2017","232.37","232.32","232.69","232.32","0.18K","0.08%"
"May 09, 2017","232.18","232.35","232.35","232.02","0.50K","-0.07%"
"May 08, 2017","232.34","232.36","232.75","232.34","1.49K","-0.09%"
"May 05, 2017","232.54","232.76","232.77","232.54","0.28K","0.03%"
"May 04, 2017","232.47","232.37","232.47","232.37","0.07K","-0.09%"
"May 03, 2017","232.67","232.63","232.81","232.60","0.06K","0.08%"
"May 02, 2017","232.49","232.85","232.85","232.21","1.02K","-0.03%"
"Apr 28, 2017","232.57","232.44","232.61","232.44","3.85K","0.01%"
"Apr 27, 2017","232.55","231.96","232.78","231.96","1.56K","0.25%"
"Apr 26, 2017","231.96","232.07","232.07","231.76","0.43K","-0.02%"
"Apr 25, 2017","232.00","232.48","232.48","232.00","0.11K","-0.22%"
"Apr 24, 2017","232.52","232.40","232.52","232.12","0.38K","0.23%"
"Apr 21, 2017","231.98","231.98","231.98","231.98","-","-0.09%"
"Apr 20, 2017","232.18","232.47","232.47","232.10","1.18K","-0.04%"
"Apr 19, 2017","232.28","232.52","232.76","232.28","0.77K","-0.18%"
"Apr 18, 2017","232.70","232.37","232.70","232.37","0.43K","0.16%"
"Apr 13, 2017","232.32","232.75","232.88","232.32","0.31K","-0.05%"
"Apr 12, 2017","232.43","232.51","232.51","232.26","0.51K","-0.01%"
"Apr 11, 2017","232.45","232.81","232.81","232.43","0.49K","-0.09%"
"Apr 10, 2017","232.66","232.56","232.75","232.47","4.06K","-0.07%"
"Apr 07, 2017","232.83","232.55","233.03","232.55","0.73K","0.19%"
"Apr 06, 2017","232.39","232.24","232.57","232.23","0.65K","-0.01%"
"Apr 05, 2017","232.41","232.25","232.43","232.25","0.21K","0.06%"
"Apr 04, 2017","232.27","232.00","232.36","231.88","0.21K","0.19%"
"Apr 03, 2017","231.83","231.67","231.86","231.48","1.27K","0.14%"
"Mar 31, 2017","231.50","231.51","231.59","231.50","0.12K","-0.03%"
"Mar 30, 2017","231.56","231.84","231.85","231.49","0.79K","-0.03%"
"Mar 29, 2017","231.64","231.27","231.64","231.27","0.15K","0.23%"
"Mar 28, 2017","231.11","230.96","231.36","230.96","0.24K","0.12%"
"Mar 27, 2017","230.83","231.13","231.13","230.83","0.48K","0.03%"
"Mar 24, 2017","230.75","230.11","230.75","230.11","0.05K","0.15%"
"Mar 23, 2017","230.40","230.48","230.89","230.40","0.26K","-0.07%"
"Mar 22, 2017","230.55","230.03","230.59","230.03","0.18K","0.28%"
"Mar 21, 2017","229.90","229.71","230.03","229.57","0.90K","0.06%"
"Mar 20, 2017","229.77","229.74","229.78","229.69","0.12K","0.02%"
"Mar 17, 2017","229.72","229.32","229.84","229.31","1.50K","-0.01%"
"Mar 16, 2017","229.75","230.51","230.51","229.65","0.50K","-0.24%"
"Mar 15, 2017","230.31","230.03","230.31","230.00","0.08K","0.25%"
"Mar 14, 2017","229.73","229.41","229.73","229.31","0.58K","0.06%"
"Mar 13, 2017","229.60","229.69","230.09","229.50","2.47K","-0.02%"
"Mar 10, 2017","229.65","230.36","230.36","229.65","0.02K","-0.39%"
"Mar 09, 2017","230.56","230.86","230.86","230.56","0.02K","-0.16%"
"Mar 08, 2017","230.92","231.43","231.43","230.92","0.03K","-0.32%"
"Mar 07, 2017","231.66","231.65","231.87","231.65","1.89K","0.04%"
"Mar 06, 2017","231.57","231.63","231.82","231.57","0.15K","-0.06%"
"Mar 03, 2017","231.70","231.82","232.06","231.51","1.46K","-0.03%"
"Mar 02, 2017","231.78","232.12","232.12","231.78","0.15K","-0.08%"
"Mar 01, 2017","231.97","232.29","232.51","231.97","1.53K","-0.25%"
"Feb 28, 2017","232.56","232.56","232.56","232.56","-","0.12%"
"Feb 27, 2017","232.27","232.03","232.30","232.03","1.58K","0.06%"
"Feb 24, 2017","232.14","232.14","232.14","232.14","-","0.20%"
"Feb 23, 2017","231.67","231.18","231.70","231.18","1.55K","0.13%"
"Feb 22, 2017","231.36","231.10","231.42","230.48","1.36K","0.15%"
"Feb 21, 2017","231.02","231.12","231.54","231.00","0.33K","-0.17%"
"Feb 20, 2017","231.42","231.56","231.57","231.01","1.24K","-0.04%"
"Feb 17, 2017","231.51","231.72","231.72","231.51","0.12K","-0.05%"
"Feb 16, 2017","231.62","231.20","231.66","231.05","1.23K","0.18%"
"Feb 15, 2017","231.20","231.32","231.32","231.20","0.03K","-0.03%"
"Feb 14, 2017","231.27","231.42","231.42","231.27","0.54K","-0.01%"
"Feb 13, 2017","231.29","230.95","231.36","230.86","0.55K","-0.02%"
"Feb 10, 2017","231.34","231.57","231.64","231.02","2.61K","-0.19%"
"Feb 09, 2017","231.79","231.45","231.80","231.45","5.34K","0.11%"
"Feb 08, 2017","231.53","230.92","231.53","230.84","3.96K","0.29%"
"Feb 07, 2017","230.87","230.78","230.87","230.78","0.12K","0.10%"
"Feb 06, 2017","230.64","231.06","231.16","230.63","2.09K","-0.24%"
"Feb 03, 2017","231.20","231.06","231.20","231.06","0.40K","-0.00%"
"Feb 02, 2017","231.21","230.87","231.35","230.86","0.23K","0.29%"
"Feb 01, 2017","230.53","230.63","230.63","230.40","0.14K","-0.13%"
"Jan 31, 2017","230.84","230.26","230.84","230.26","0.10K","0.13%"
"Jan 30, 2017","230.55","230.44","230.64","230.34","3.28K","-0.16%"
"Jan 27, 2017","230.91","231.11","231.11","230.91","1.05K","-0.04%"
"Jan 26, 2017","231.01","231.13","231.17","231.01","0.65K","-0.32%"
"Jan 25, 2017","231.74","232.23","232.23","231.74","0.27K","-0.30%"
"Jan 24, 2017","232.44","232.69","232.79","232.44","0.36K","-0.15%"
"Jan 23, 2017","232.78","232.60","232.78","232.28","2.90K","0.22%"
"Jan 20, 2017","232.26","233.02","233.02","232.26","1.04K","-0.20%"
"Jan 19, 2017","232.73","232.78","232.79","232.57","0.07K","-0.15%"
"Jan 18, 2017","233.08","233.23","233.23","233.08","0.00K","-0.16%"
"Jan 17, 2017","233.46","233.75","233.95","233.46","1.81K","0.03%"
"Jan 16, 2017","233.40","233.33","233.40","233.33","0.13K","0.14%"
"Jan 13, 2017","233.07","233.35","233.35","233.07","0.15K","-0.12%"
"Jan 12, 2017","233.35","233.32","233.44","233.32","60.05K","0.06%"
"Jan 11, 2017","233.20","233.01","233.26","232.84","1.38K","0.12%"
"Jan 10, 2017","232.93","232.95","232.95","232.93","0.00K","-0.02%"
"Jan 09, 2017","232.97","232.45","232.97","232.45","0.78K","0.20%"
"Jan 06, 2017","232.50","232.88","232.88","232.50","0.15K","-0.12%"
"Jan 05, 2017","232.77","233.15","233.15","232.77","0.00K","-0.15%"
"Jan 04, 2017","233.13","233.34","233.34","233.13","0.04K","-0.05%"
"Jan 03, 2017","233.25","234.23","234.23","233.18","0.04K","-0.38%"
"Jan 02, 2017","234.15","233.83","234.58","233.83","1.97K","0.12%"
"Dec 30, 2016","233.87","234.06","234.06","233.87","0.00K","-0.06%"
"Dec 29, 2016","234.01","234.07","234.07","234.01","0.29K","0.04%"
"Dec 28, 2016","233.92","234.18","234.18","233.92","1.15K","0.00%"
"Dec 27, 2016","233.92","233.87","234.13","233.87","2.24K","0.13%"
"Dec 23, 2016","233.61","233.45","233.70","233.45","0.11K","0.09%"
"Dec 22, 2016","233.40","233.45","233.53","233.29","0.36K","-0.11%"
"Dec 21, 2016","233.65","233.54","233.88","233.54","0.66K","0.08%"
"Dec 20, 2016","233.46","233.62","233.62","233.42","1.67K","-0.08%"
"Dec 19, 2016","233.64","232.99","233.64","232.99","2.83K","0.25%"
"Dec 16, 2016","233.05","233.48","233.49","232.85","4.99K","0.01%"
"Dec 15, 2016","233.03","233.20","233.20","232.74","0.09K","-0.24%"
"Dec 14, 2016","233.58","233.13","233.61","233.13","1.97K","0.31%"
"Dec 13, 2016","232.86","232.11","232.86","232.11","0.36K","0.34%"
"Dec 12, 2016","232.08","231.87","232.15","231.87","5.90K","-0.07%"
"Dec 09, 2016","232.25","232.03","232.25","232.03","0.28K","0.09%"
"Dec 08, 2016","232.05","232.00","232.20","231.83","1.81K","-0.02%"
"Dec 07, 2016","232.10","232.13","232.14","231.90","1.90K","0.16%"
"Dec 06, 2016","231.73","232.11","232.38","231.73","1.02K","0.04%"
"Dec 05, 2016","231.64","231.80","231.80","231.21","0.41K","-0.27%"
"Dec 02, 2016","232.26","231.83","232.26","231.79","12.89K","0.37%"
"Dec 01, 2016","231.40","232.11","232.23","231.40","64.23K","-0.37%"
"Nov 30, 2016","232.25","232.68","232.68","232.25","0.01K","-0.06%"
"Nov 29, 2016","232.38","232.39","232.40","232.38","2.27K","0.17%"
"Nov 28, 2016","231.99","231.83","232.00","231.70","13.55K","0.14%"
"Nov 25, 2016","231.66","231.70","231.90","231.58","23.05K","0.00%"
"Nov 24, 2016","231.65","231.93","232.06","231.65","0.64K","0.08%"
"Nov 23, 2016","231.46","230.97","231.46","230.97","0.01K","-0.31%"
"Nov 22, 2016","232.17","231.96","232.30","231.90","1.65K","0.27%"
"Nov 21, 2016","231.55","231.56","231.56","231.34","0.38K","0.03%"
"Nov 18, 2016","231.47","231.11","231.88","231.11","33.07K","0.02%"
"Nov 17, 2016","231.42","231.66","231.98","231.16","1.94K","-0.06%"
"Nov 16, 2016","231.56","231.50","231.59","231.39","6.86K","-0.15%"
"Nov 15, 2016","231.91","231.35","232.00","231.35","0.41K","0.31%"
"Nov 14, 2016","231.19","230.87","231.19","230.37","37.82K","-0.19%"
"Nov 11, 2016","231.63","231.86","232.13","231.62","1.84K","-0.43%"
"Nov 10, 2016","232.63","233.75","233.75","232.24","0.30K","-0.58%"
"Nov 09, 2016","233.99","234.17","234.19","233.84","0.52K","-0.03%"
"Nov 08, 2016","234.05","234.47","234.54","234.05","0.01K","-0.10%"
"Nov 07, 2016","234.28","234.07","234.39","234.07","5.52K","0.02%"
"Nov 04, 2016","234.23","234.01","234.23","234.01","5.71K","0.00%"
"Nov 03, 2016","234.22","234.19","234.22","234.19","0.06K","-0.09%"
"Nov 02, 2016","234.42","233.85","234.50","233.85","24.96K","0.26%"
"Nov 01, 2016","233.81","234.13","234.13","233.81","0.02K","-0.16%"
"Oct 31, 2016","234.18","234.06","234.18","234.06","0.01K","-0.02%"
"Oct 28, 2016","234.23","234.45","234.46","233.92","1.64K","-0.11%"
"Oct 27, 2016","234.49","235.16","235.25","234.49","0.15K","-0.33%"
"Oct 26, 2016","235.26","235.54","235.54","235.26","0.06K","-0.26%"
"Oct 25, 2016","235.88","236.03","236.03","235.85","0.38K","-0.03%"
"Oct 24, 2016","235.95","236.21","236.45","235.95","8.74K","-0.09%"
"Oct 21, 2016","236.17","236.01","236.17","235.93","1.51K","0.03%"
"Oct 20, 2016","236.11","236.08","236.11","236.00","0.04K","0.03%"
"Oct 19, 2016","236.05","235.94","236.20","235.90","1.10K","0.03%"
"Oct 18, 2016","235.97","235.94","235.97","235.94","0.09K","0.08%"
"Oct 17, 2016","235.78","235.64","235.78","235.57","0.97K","-0.02%"
"Oct 14, 2016","235.82","235.73","235.87","235.65","3.91K","0.01%"
"Oct 13, 2016","235.80","235.94","235.99","235.80","0.02K","0.08%"
"Oct 12, 2016","235.60","235.71","235.71","235.60","11.57K","-0.17%"
"Oct 11, 2016","235.99","235.89","236.06","235.89","10.60K","0.09%"
"Oct 10, 2016","235.78","235.95","236.06","235.78","8.74K","-0.07%"
"Oct 07, 2016","235.95","235.79","236.10","235.78","1.62K","-0.07%"
"Oct 06, 2016","236.12","236.08","236.44","236.08","0.22K","-0.02%"
"Oct 05, 2016","236.16","236.44","236.45","236.16","0.04K","-0.38%"
"Oct 04, 2016","237.06","236.98","237.13","236.98","0.05K","-0.10%"
"Sep 30, 2016","237.29","237.29","237.29","237.29","-","0.00%"
"Sep 29, 2016","237.29","237.39","237.39","237.29","0.18K","-0.13%"
"Sep 28, 2016","237.61","237.72","237.73","237.33","15.17K","0.04%"
"Sep 27, 2016","237.52","237.46","237.64","237.42","0.72K","0.09%"
"Sep 26, 2016","237.31","237.31","237.31","237.31","-","0.11%"
"Sep 23, 2016","237.04","236.98","237.22","236.91","0.15K","-0.05%"
"Sep 22, 2016","237.17","236.92","237.20","236.92","10.23K","0.33%"
"Sep 21, 2016","236.39","236.38","236.56","236.38","25.08K","-0.08%"
"Sep 20, 2016","236.58","236.45","236.62","236.45","0.02K","0.12%"
"Sep 19, 2016","236.29","236.34","236.36","236.29","5.04K","0.02%"
"Sep 16, 2016","236.24","236.10","236.35","236.10","24.85K","0.04%"
"Sep 15, 2016","236.14","236.07","236.14","236.07","0.05K","0.00%"
"Sep 14, 2016","236.13","235.94","236.13","235.88","0.02K","0.11%"
"Sep 13, 2016","235.88","236.33","236.35","235.88","0.46K","-0.07%"
"Sep 12, 2016","236.04","235.95","236.08","235.87","1.43K","-0.08%"
"Sep 09, 2016","236.22","236.90","236.90","236.22","0.05K","-0.29%"
"Sep 08, 2016","236.90","237.60","237.73","236.90","0.58K","-0.29%"
"Sep 07, 2016","237.60","237.61","237.61","237.55","0.02K","0.06%"
"Sep 06, 2016","237.45","236.95","237.45","236.95","0.03K","0.28%"
"Sep 05, 2016","236.79","236.69","236.90","236.69","0.94K","0.10%"
"Sep 02, 2016","236.56","236.73","236.73","236.47","0.15K","-0.04%"
"Sep 01, 2016","236.65","236.63","236.69","236.53","5.12K","-0.07%"
"Aug 31, 2016","236.82","237.09","237.09","236.82","0.64K","-0.12%"
"Aug 30, 2016","237.10","236.99","237.26","236.97","0.68K","-0.02%"
"Aug 29, 2016","237.14","237.03","237.14","236.88","0.40K","-0.00%"
"Aug 26, 2016","237.15","237.08","237.15","237.01","0.17K","0.06%"
"Aug 25, 2016","237.01","237.04","237.11","237.01","0.57K","-0.03%"
"Aug 24, 2016","237.09","237.03","237.12","236.98","18.17K","-0.02%"
"Aug 23, 2016","237.14","237.23","237.23","236.95","0.30K","-0.02%"
"Aug 22, 2016","237.19","237.11","237.19","237.11","0.82K","0.14%"
"Aug 19, 2016","236.86","237.14","237.33","236.86","0.21K","-0.17%"
"Aug 18, 2016","237.27","237.32","237.38","237.18","0.54K","0.12%"
"Aug 17, 2016","236.98","236.98","237.09","236.75","0.73K","0.05%"
"Aug 16, 2016","236.85","237.39","237.40","236.85","0.41K","-0.16%"
"Aug 15, 2016","237.22","237.41","237.41","237.22","0.18K","-0.12%"
"Aug 12, 2016","237.50","237.50","237.50","237.50","0.12K","0.03%"
"Aug 11, 2016","237.43","237.64","237.65","237.43","17.76K","-0.03%"
"Aug 10, 2016","237.50","237.38","237.50","237.38","0.02K","0.14%"
"Aug 09, 2016","237.16","237.05","237.16","237.04","0.32K","0.04%"
"Aug 08, 2016","237.07","236.93","237.07","236.93","0.04K","0.06%"
"Aug 05, 2016","236.93","237.06","237.06","236.93","0.73K","-0.06%"
"Aug 04, 2016","237.07","236.55","237.10","236.53","0.40K","0.29%"
"Aug 03, 2016","236.39","236.39","236.39","236.32","0.11K","0.00%"
"Aug 02, 2016","236.38","236.59","236.65","236.28","0.76K","-0.21%"
"Aug 01, 2016","236.88","236.85","236.98","236.85","0.75K","-0.03%"
"Jul 29, 2016","236.96","236.50","236.96","236.40","0.10K","0.15%"
"Jul 28, 2016","236.60","236.44","236.73","236.44","6.73K","-0.02%"
"Jul 27, 2016","236.64","236.16","236.64","236.16","1.91K","0.16%"
"Jul 26, 2016","236.26","236.57","236.57","236.18","0.96K","-0.03%"
"Jul 25, 2016","236.34","236.09","236.39","236.08","0.78K","0.10%"
"Jul 22, 2016","236.10","236.25","236.46","236.10","0.47K","-0.04%"
