Date,S&P,CBR,Ratio
2006-08-31,280.1263190636905,288.7747937510971,0.9700511440937573
2006-09-01,281.6711075302701,285.60645954010886,0.9862210679122049
2006-09-05,282.15237046912904,287.0194839389152,0.9830425676926449
2006-09-06,279.36146505355725,285.61523608916974,0.9781042106813236
2006-09-07,278.02080026289804,284.0179041600843,0.9788847681454405
2006-09-08,279.0735727767259,281.1918553624715,0.9924667711907409
2006-09-11,279.20677901468036,275.34667368790593,1.014019073755544
2006-09-12,282.0986578533916,272.6961558715113,1.034479774574859
2006-09-13,283.18793816072844,273.1876426189222,1.0366059586222058
2006-09-14,282.8033736663148,269.4839389152186,1.0494257090226318
2006-09-15,283.5295692801605,268.8432508337721,1.0546278115624672
2006-09-18,283.8561461801426,270.44935931191856,1.0495722633706133
2006-09-19,283.0955671487033,265.96454274179393,1.0644109332406038
2006-09-20,284.7155480319428,263.88450061435844,1.078940018716851
2006-09-21,283.17936197647737,267.1142706687731,1.0601431412386997
2006-09-22,282.48109797188977,264.05125504651573,1.0697964602445362
2006-09-25,284.971207493959,263.91960681060203,1.0797652017512451
2006-09-26,287.1154109179022,264.79726171669296,1.0842839123657082
2006-09-27,287.16697293086116,267.0879410215903,1.075177605669766
2006-09-28,287.6589888836129,267.8076180445849,1.0741254897227126
2006-09-29,287.00798568642716,268.1937862032649,1.0701515115227276
2006-10-02,286.0347067948164,264.4900824995612,1.0814572103862947
2006-10-03,286.6341479790432,259.0222924346147,1.106600305652837
2006-10-04,290.0910845843875,260.8039318939793,1.112295671609406
2006-10-05,290.7399371787947,263.81428822187115,1.1020628910526589
2006-10-06,289.96002894921156,263.4720028084957,1.1005345002822506
2006-10-09,290.18993363161144,266.4209232929612,1.0892160046773556
2006-10-10,290.7829230075026,262.76987888362294,1.1066067550926801
2006-10-11,290.03737196865,261.37440758293843,1.1096624748029944
2006-10-12,292.8046469805209,263.059505002633,1.1130738156661177
2006-10-13,293.40408816474775,266.2717219589257,1.1018972875009514
2006-10-16,294.1431873952647,270.80919782341584,1.086163947751376
2006-10-17,293.06678447773595,270.4581358609795,1.083593893542096
2006-10-18,293.4427727878985,267.26347200280844,1.097953156819032
2006-10-19,293.6919804415791,270.2913814288222,1.0865754538271104
2006-10-20,294.0443383480407,268.3342109882394,1.0958138258446968
2006-10-23,295.8533886877507,268.6501667544322,1.1012589058177822
2006-10-24,295.9307317071891,269.9139898192031,1.0963890086075674
2006-10-25,296.9706006043456,274.5041249780586,1.0818438543613242
2006-10-26,298.4444716329592,273.6352466210286,1.0906653120103718
2006-10-27,295.92212929607496,274.15306301562225,1.0794047895762968
2006-10-30,296.0489099525569,268.7554853431631,1.1015548559857073
2006-10-31,296.0510343284723,268.44830612603124,1.1028232533882414
2006-11-01,293.8746243165771,268.86958048095494,1.093000642880065
2006-11-02,293.7736246665746,270.0017553098122,1.0880433881975526
2006-11-03,293.12049709347343,271.9940319466386,1.0776725319876854
2006-11-06,296.4463780636419,273.5825873266632,1.083571805356453
2006-11-07,297.1038068423001,273.17008952080045,1.0876147068790898
2006-11-08,297.7225772246707,274.9078462348605,1.0829904686326015
2006-11-09,296.1348291562464,279.0328242934878,1.0612902976775616
2006-11-10,296.6870095330714,272.72248551869404,1.0878714638024765
2006-11-13,297.44328735895357,270.3440407231876,1.1002398520169845
2006-11-14,299.33395569679595,270.695102685624,1.1057974552440726
2006-11-15,300.05369950230596,272.8190275583641,1.0998268786003775
